time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,44.20396825026227,44.20396825026227,1,44.20396825026227,44.20396825026227,0.0
,,2,,,,,,,28.398188819414955,28.398188819414955,1,28.398188819414955,28.398188819414955,0.0
,,3,,,,,,,31.54607638862195,31.54607638862195,1,31.54607638862195,31.54607638862195,0.0
,,4,,,,,,,30.260043109726016,30.260043109726016,1,30.260043109726016,30.260043109726016,0.0
,,5,,,,,,,38.30992610754446,38.30992610754446,1,38.30992610754446,38.30992610754446,0.0
,,6,,,,,,,37.910656948946446,37.910656948946446,1,37.910656948946446,37.910656948946446,0.0
,,7,,,,,,,30.89466701870466,30.89466701870466,1,30.89466701870466,30.89466701870466,0.0
,,8,,,,,,,35.470020926320586,35.470020926320586,1,35.470020926320586,35.470020926320586,0.0
,,9,,,,,,,29.078654299495486,29.078654299495486,1,29.078654299495486,29.078654299495486,0.0
,,10,,,,,,,29.28331493689815,29.28331493689815,1,29.28331493689815,29.28331493689815,0.0
,,11,,,,,,,29.47861409173715,29.47861409173715,1,29.47861409173715,29.47861409173715,0.0
,,12,,,,,,,29.385406750386444,29.385406750386444,1,29.385406750386444,29.385406750386444,0.0
