time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,29.47861409173715,73.67113611807187,27.310974696839303,47.210322081824536
24287,2023,12,184,22377.0,29.385406750386444,76.68840574639442,35.73680689420638,120.01215734600251
24288,2024,1,176,15053.0,44.20396825026227,93.05995390908696,37.80695079949988,71.22359967153704
24289,2024,2,176,10004.0,28.398188819414955,23.883822191749466,16.141788690308363,28.8898800206813
24290,2024,3,176,16751.0,31.54607638862195,48.552050580401,30.02433668101172,57.64652804120199
24291,2024,4,176,12136.0,30.260043109726016,29.164535969873096,20.865675180661075,39.49012185131142
24292,2024,5,176,16078.0,38.30992610754446,85.32536037606224,34.99698817938067,59.221227126806205
24293,2024,6,176,12787.0,37.910656948946446,81.22202716319507,27.54338468216922,42.73828224165166
24294,2024,7,176,15121.0,30.89466701870466,81.0312746655404,26.54308295396779,42.77947140078016
24295,2024,8,176,19165.0,35.470020926320586,84.33298948538383,38.6240313098258,63.4145703728563
24296,2024,9,176,21348.0,29.078654299495486,78.3148119561363,35.27108590827441,64.40806716589171
24297,2024,10,176,24947.0,29.28331493689815,82.16758070883921,41.50743509834081,74.0499974348852
