time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.793011690495796,66.93875335284314,25.749319037384883,47.99043161972174
24287,2023,12,184,22377.0,30.071869344601858,75.50184561741277,36.571642408921505,134.3410237151324
24288,2024,1,176,15053.0,45.43107799309684,93.56454878048844,38.85647824034584,74.63361208917865
24289,2024,2,176,10004.0,31.38021617393579,26.064890775222626,17.836800147957593,29.26237350227128
24290,2024,3,176,16751.0,30.787557436861345,33.7412739095425,29.302407649140022,57.43317558770126
24291,2024,4,176,12136.0,29.389341255113056,29.07059662216841,20.26528667454841,36.35682413355071
24292,2024,5,176,16078.0,36.569844988955005,83.91383989175047,33.40738453025106,59.398521394870954
24293,2024,6,176,12787.0,36.69444567472016,83.75749507627415,26.65976572969583,39.1739325107416
24294,2024,7,176,15121.0,29.571283747453503,78.20229943628985,25.406101224161613,42.438373781516354
24295,2024,8,176,19165.0,37.73613484061846,88.05915808318406,41.09164910343482,64.59531637519196
24296,2024,9,176,21348.0,29.372553089124782,78.41206408958271,35.627571781058855,65.67317606152338
24297,2024,10,176,24947.0,28.24940840326941,83.54522736361226,40.04193133161147,71.06673779977051
