time_key,year,month,n_test,sum_abs_y,wmape_base,wmape,wmape_gain,smape,mae,rmse,corr_log_mean_abs,corr_log_mean
24277,2023,2,184,16291.0,,33.07683667339868,,71.31297987115525,29.28558403512706,39.482803632804135,,
24278,2023,3,184,15072.0,,31.99408154325627,,66.64548405091458,26.207325924997743,41.988170247610036,,
24279,2023,4,184,13972.0,,28.556031823124133,,68.37914965227642,21.683960686559264,28.024945432630616,,
24280,2023,5,184,15015.0,,27.642735466336237,,69.0652934088361,22.557373534078184,31.498474040639184,,
24281,2023,6,184,13978.0,,37.83694835056442,,73.47201081095145,28.743742611097254,36.1848103107889,,
24282,2023,7,184,15509.0,,25.21312974839663,,67.31305187563947,21.251653764558874,26.24677548090899,,
24283,2023,8,184,15248.0,,24.825789620718698,,65.58227868076482,20.573023920473844,29.11415843608258,,
24284,2023,9,184,15517.0,,30.507911012952782,,72.98809603997474,25.72778560804284,37.17612503164325,,
24285,2023,10,184,17595.0,,25.27369067492082,,69.404340382077,24.16796670789304,34.376846895835186,,
24286,2023,11,184,17047.0,,34.81289186722136,,74.34381228766453,32.253009111984916,53.284220567754026,,
24287,2023,12,184,22377.0,,32.974057909939134,,71.15242343035486,40.10111379623413,129.0739477692919,,
24288,2024,1,176,15053.0,,46.754841851069905,,90.19810597101156,39.98867240819064,75.19632418631343,,
24289,2024,2,176,10004.0,,55.68485385844441,,97.26649929609951,31.651777159083974,44.67500563125811,,
24290,2024,3,176,16751.0,,36.12962983187031,,89.67990367281153,34.38678575645793,54.009501429227385,,
24291,2024,4,176,12136.0,,36.7314111738513,,90.6913626112093,25.32797761396928,32.674202720496794,,
24292,2024,5,176,16078.0,,31.459082909403847,,58.217555498736296,28.738587216897443,47.575915586865726,,
24293,2024,6,176,12787.0,,38.67394344478699,,66.72870551117605,28.09793834252791,38.90183184704022,,
24294,2024,7,176,15121.0,,26.380706314340202,,58.23898786386758,22.66492387381467,30.075637429695973,,
24295,2024,8,176,19165.0,,34.7565666117122,,60.51367841701833,37.84713631326502,56.161441412467326,,
24296,2024,9,176,21348.0,,29.697054442515952,,59.39168750064577,36.02117717266083,56.68211463034848,,
24297,2024,10,176,24947.0,,21.91859035925449,,48.826661647663975,31.06835645979101,52.841748266904965,,
