time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,48.84659833481899,48.84659833481899,1,48.84659833481899,48.84659833481899,0.0
,,2,,,,,,,26.352857273999135,26.352857273999135,1,26.352857273999135,26.352857273999135,0.0
,,3,,,,,,,32.22370345553515,32.22370345553515,1,32.22370345553515,32.22370345553515,0.0
,,4,,,,,,,33.295158009789056,33.295158009789056,1,33.295158009789056,33.295158009789056,0.0
,,5,,,,,,,37.21179450146067,37.21179450146067,1,37.21179450146067,37.21179450146067,0.0
,,6,,,,,,,40.73497438092789,40.73497438092789,1,40.73497438092789,40.73497438092789,0.0
,,7,,,,,,,31.154484070601317,31.154484070601317,1,31.154484070601317,31.154484070601317,0.0
,,8,,,,,,,36.30152175612453,36.30152175612453,1,36.30152175612453,36.30152175612453,0.0
,,9,,,,,,,29.263236153514615,29.263236153514615,1,29.263236153514615,29.263236153514615,0.0
,,10,,,,,,,27.970801415896595,27.970801415896595,1,27.970801415896595,27.970801415896595,0.0
,,11,,,,,,,27.372309968558383,27.372309968558383,1,27.372309968558383,27.372309968558383,0.0
,,12,,,,,,,29.854488760663767,29.854488760663767,1,29.854488760663767,29.854488760663767,0.0
