time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.53933935716309,69.66920881816021,25.51429989247604,46.722920063110244
24287,2023,12,184,22377.0,30.15905704575008,78.21015220347667,36.677674973519004,132.18650440248217
24288,2024,1,176,15053.0,44.379987995503264,92.3365158500015,37.95749768729038,76.19908696439788
24289,2024,2,176,10004.0,29.318684470119898,24.94762683485584,16.665006786311334,27.87908063898965
24290,2024,3,176,16751.0,29.332229004481437,32.25904824623759,27.917282275799348,53.56413380650133
24291,2024,4,176,12136.0,29.44915564616367,30.159834901839076,20.306531416013765,37.38544585429307
24292,2024,5,176,16078.0,36.967109262211295,84.45233067613374,33.77029447260416,58.64097991233931
24293,2024,6,176,12787.0,37.209762417155325,83.12874417790323,27.0341609106912,40.43724185699949
24294,2024,7,176,15121.0,29.03681298478538,77.33672904481111,24.946911883121576,41.80715016167907
24295,2024,8,176,19165.0,37.60105103953316,87.96012609244453,40.94455358935529,64.69939291252962
24296,2024,9,176,21348.0,29.74029088388555,78.18975719429191,36.07362101074936,66.76193143163535
24297,2024,10,176,24947.0,28.037545174494156,82.41213069588575,39.741627242506006,70.56812932283171
