time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,44.379987995503264,44.379987995503264,1,44.379987995503264,44.379987995503264,0.0
,,2,,,,,,,29.318684470119898,29.318684470119898,1,29.318684470119898,29.318684470119898,0.0
,,3,,,,,,,29.332229004481437,29.332229004481437,1,29.332229004481437,29.332229004481437,0.0
,,4,,,,,,,29.44915564616367,29.44915564616367,1,29.44915564616367,29.44915564616367,0.0
,,5,,,,,,,36.967109262211295,36.967109262211295,1,36.967109262211295,36.967109262211295,0.0
,,6,,,,,,,37.209762417155325,37.209762417155325,1,37.209762417155325,37.209762417155325,0.0
,,7,,,,,,,29.03681298478538,29.03681298478538,1,29.03681298478538,29.03681298478538,0.0
,,8,,,,,,,37.60105103953316,37.60105103953316,1,37.60105103953316,37.60105103953316,0.0
,,9,,,,,,,29.74029088388555,29.74029088388555,1,29.74029088388555,29.74029088388555,0.0
,,10,,,,,,,28.037545174494156,28.037545174494156,1,28.037545174494156,28.037545174494156,0.0
,,11,,,,,,,27.53933935716309,27.53933935716309,1,27.53933935716309,27.53933935716309,0.0
,,12,,,,,,,30.15905704575008,30.15905704575008,1,30.15905704575008,30.15905704575008,0.0
