time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.335858804903186,71.27810332791708,25.325781796042637,45.96160992559173
24287,2023,12,184,22377.0,30.030542774846484,77.09317218402806,36.521383460474986,130.1341971633763
24288,2024,1,176,15053.0,46.51471259819758,92.80362247710706,39.78329367844706,77.58813536160908
24289,2024,2,176,10004.0,29.09419034918761,25.075131443090505,16.537402287117775,27.798212816514262
24290,2024,3,176,16751.0,31.38783381839479,29.668583106143775,29.873727516586996,58.08574550578699
24291,2024,4,176,12136.0,30.26097462452021,34.89206166466174,20.866317502453253,37.85447048975532
24292,2024,5,176,16078.0,37.685572665361484,85.24246268449448,34.42662712009556,60.14146126576315
24293,2024,6,176,12787.0,38.29453076635871,84.00436639028925,27.82228209712664,40.28212195903242
24294,2024,7,176,15121.0,30.646234563573536,79.7775832027713,26.32964277476111,43.121880589353786
24295,2024,8,176,19165.0,36.596986776742014,84.62457047264476,39.85120747592391,63.11074805500689
24296,2024,9,176,21348.0,30.257946029200326,78.38042304070093,36.70151317223685,67.01267135921843
24297,2024,10,176,24947.0,27.997782716987103,83.42821512504585,39.6852662182203,70.25776220603743
