time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,47.845550242961835,47.845550242961835,1,47.845550242961835,47.845550242961835,0.0
,,2,,,,,,,25.398325675610483,25.398325675610483,1,25.398325675610483,25.398325675610483,0.0
,,3,,,,,,,30.3397506211068,30.3397506211068,1,30.3397506211068,30.3397506211068,0.0
,,4,,,,,,,32.07872375878125,32.07872375878125,1,32.07872375878125,32.07872375878125,0.0
,,5,,,,,,,37.941740873506895,37.941740873506895,1,37.941740873506895,37.941740873506895,0.0
,,6,,,,,,,40.71558430141787,40.71558430141787,1,40.71558430141787,40.71558430141787,0.0
,,7,,,,,,,31.25370418547155,31.25370418547155,1,31.25370418547155,31.25370418547155,0.0
,,8,,,,,,,36.8990129718625,36.8990129718625,1,36.8990129718625,36.8990129718625,0.0
,,9,,,,,,,29.733252701990263,29.733252701990263,1,29.733252701990263,29.733252701990263,0.0
,,10,,,,,,,27.551905044642343,27.551905044642343,1,27.551905044642343,27.551905044642343,0.0
,,11,,,,,,,29.23177337912184,29.23177337912184,1,29.23177337912184,29.23177337912184,0.0
,,12,,,,,,,29.740460833270525,29.740460833270525,1,29.740460833270525,29.740460833270525,0.0
