time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,28.68559979140065,69.1975652965813,26.576272806739503,49.347515650419496
24287,2023,12,184,22377.0,29.63089925902026,74.89105950886562,36.03536047386393,136.15481237113988
24288,2024,1,176,15053.0,47.86925664657,93.5031857372659,40.94181365345558,78.24455077705078
24289,2024,2,176,10004.0,28.056662392364657,24.01664069140255,15.947661964387272,27.376783930497183
24290,2024,3,176,16751.0,31.436751823961686,34.244132427225075,29.920285784271712,59.160348625541744
24291,2024,4,176,12136.0,30.63319290999243,31.378927049743922,21.122978929299325,40.03969484551449
24292,2024,5,176,16078.0,36.528372901254755,84.7535571513801,33.36949883558943,57.222043524578396
24293,2024,6,176,12787.0,39.372864445996186,84.91813250200842,28.605728276758704,41.39824026909517
24294,2024,7,176,15121.0,29.88941476291535,79.3321447013895,25.679422763070626,42.39692317035949
24295,2024,8,176,19165.0,35.76429406200678,85.7319007247358,38.94447134649773,62.42414897202089
24296,2024,9,176,21348.0,29.598703180995695,79.14072040611944,35.90188156294864,65.45316812246816
24297,2024,10,176,24947.0,27.986783086465856,82.31406596428687,39.66967486693544,70.6196356839732
