time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,26.85535250556362,66.542968405751,24.880608378388207,48.89690776264006
24287,2023,12,184,22377.0,30.94217148374711,75.44445498695289,37.630052787598316,131.61114253694282
24288,2024,1,176,15053.0,50.32651638080091,98.38674995706292,43.04346881137478,81.47026605600958
24289,2024,2,176,10004.0,30.094776987541987,32.03875995537697,17.106144828600574,31.952830861650614
24290,2024,3,176,16751.0,34.60800251261399,35.1809710513278,32.93855966413619,66.28647837144003
24291,2024,4,176,12136.0,32.193915406505155,31.247233600844382,22.19916803257651,40.53010036605462
24292,2024,5,176,16078.0,39.28218060571078,86.70283332672177,35.88516476014875,65.27838821732952
24293,2024,6,176,12787.0,39.28730049506509,83.10067466197101,28.543563149454393,41.0728860955147
24294,2024,7,176,15121.0,29.879394408397207,79.02764994235875,25.670813798259896,42.63097753775087
24295,2024,8,176,19165.0,37.3591848744068,87.22141803879727,40.681180574886724,64.67845449865136
24296,2024,9,176,21348.0,30.088146374233528,77.16183310758576,36.49555390892826,65.90515077500696
24297,2024,10,176,24947.0,28.429313230831987,82.29903865299438,40.29693620281623,71.4586446069269
