time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,43.74717657768702,43.74717657768702,1,43.74717657768702,43.74717657768702,0.0
,,2,,,,,,,30.426014465366393,30.426014465366393,1,30.426014465366393,30.426014465366393,0.0
,,3,,,,,,,31.920814900013937,31.920814900013937,1,31.920814900013937,31.920814900013937,0.0
,,4,,,,,,,29.037640720784342,29.037640720784342,1,29.037640720784342,29.037640720784342,0.0
,,5,,,,,,,36.82455417243819,36.82455417243819,1,36.82455417243819,36.82455417243819,0.0
,,6,,,,,,,36.00878333279149,36.00878333279149,1,36.00878333279149,36.00878333279149,0.0
,,7,,,,,,,29.206770910206036,29.206770910206036,1,29.206770910206036,29.206770910206036,0.0
,,8,,,,,,,37.8300236240054,37.8300236240054,1,37.8300236240054,37.8300236240054,0.0
,,9,,,,,,,31.377666490442767,31.377666490442767,1,31.377666490442767,31.377666490442767,0.0
,,10,,,,,,,29.615777401018107,29.615777401018107,1,29.615777401018107,29.615777401018107,0.0
,,11,,,,,,,27.87739865422912,27.87739865422912,1,27.87739865422912,27.87739865422912,0.0
,,12,,,,,,,31.120244574529842,31.120244574529842,1,31.120244574529842,31.120244574529842,0.0
