time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.307902827930846,46.307902827930846,1,46.307902827930846,46.307902827930846,0.0
,,2,,,,,,,28.027821590383322,28.027821590383322,1,28.027821590383322,28.027821590383322,0.0
,,3,,,,,,,32.75445526848505,32.75445526848505,1,32.75445526848505,32.75445526848505,0.0
,,4,,,,,,,28.13347504057509,28.13347504057509,1,28.13347504057509,28.13347504057509,0.0
,,5,,,,,,,38.99951138715947,38.99951138715947,1,38.99951138715947,38.99951138715947,0.0
,,6,,,,,,,40.40172245539364,40.40172245539364,1,40.40172245539364,40.40172245539364,0.0
,,7,,,,,,,31.366324208362396,31.366324208362396,1,31.366324208362396,31.366324208362396,0.0
,,8,,,,,,,35.40187341969199,35.40187341969199,1,35.40187341969199,35.40187341969199,0.0
,,9,,,,,,,28.965352663023275,28.965352663023275,1,28.965352663023275,28.965352663023275,0.0
,,10,,,,,,,27.940015820745955,27.940015820745955,1,27.940015820745955,27.940015820745955,0.0
,,11,,,,,,,26.46129924959079,26.46129924959079,1,26.46129924959079,26.46129924959079,0.0
,,12,,,,,,,29.568670412408387,29.568670412408387,1,29.568670412408387,29.568670412408387,0.0
