time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,28.253210687039065,72.44854592498268,26.175678401193203,49.031968524533774
24287,2023,12,184,22377.0,29.193170506347503,76.59671710988015,35.50302045763794,125.97134667228977
24288,2024,1,176,15053.0,48.20380722697355,94.9519003174369,41.22794944247914,82.41298412168018
24289,2024,2,176,10004.0,29.0834013068425,24.410892686292925,16.53126969736661,28.415359609481143
24290,2024,3,176,16751.0,30.17974170846116,58.26244721279319,28.723912122638236,55.7528041985705
24291,2024,4,176,12136.0,30.227969250817594,37.45506976897286,20.84355879704104,38.076485053629135
24292,2024,5,176,16078.0,37.49708552921896,85.45985914171463,34.254439837430816,59.27541135648737
24293,2024,6,176,12787.0,37.08564439775541,88.4458056126812,26.943984938301046,39.05403142847109
24294,2024,7,176,15121.0,29.939757217183953,78.82617389433678,25.722674368240828,42.17486180720305
24295,2024,8,176,19165.0,36.4737041059904,85.75255904406279,39.716962454051476,63.1173941794816
24296,2024,9,176,21348.0,28.760187839162267,78.04278918740462,34.884800567638415,63.8496009180743
24297,2024,10,176,24947.0,28.688291734590294,83.88152645710257,40.66402351720591,72.52975634539992
