time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,44.07414842098139,44.07414842098139,1,44.07414842098139,44.07414842098139,0.0
,,2,,,,,,,30.05585021786321,30.05585021786321,1,30.05585021786321,30.05585021786321,0.0
,,3,,,,,,,30.584298465689514,30.584298465689514,1,30.584298465689514,30.584298465689514,0.0
,,4,,,,,,,28.735386616821852,28.735386616821852,1,28.735386616821852,28.735386616821852,0.0
,,5,,,,,,,36.22521047110958,36.22521047110958,1,36.22521047110958,36.22521047110958,0.0
,,6,,,,,,,37.84908303670672,37.84908303670672,1,37.84908303670672,37.84908303670672,0.0
,,7,,,,,,,30.024095767668484,30.024095767668484,1,30.024095767668484,30.024095767668484,0.0
,,8,,,,,,,37.40587508654063,37.40587508654063,1,37.40587508654063,37.40587508654063,0.0
,,9,,,,,,,29.665377016561212,29.665377016561212,1,29.665377016561212,29.665377016561212,0.0
,,10,,,,,,,28.669554141225866,28.669554141225866,1,28.669554141225866,28.669554141225866,0.0
,,11,,,,,,,28.85917899979428,28.85917899979428,1,28.85917899979428,28.85917899979428,0.0
,,12,,,,,,,30.16124726915678,30.16124726915678,1,30.16124726915678,30.16124726915678,0.0
