time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,28.85917899979428,69.30094927052951,26.737088283124628,48.45689401496704
24287,2023,12,184,22377.0,30.16124726915678,75.89612277601505,36.680338594669635,131.43365746267423
24288,2024,1,176,15053.0,44.07414842098139,91.97858859740312,37.69591796483141,72.06555668971143
24289,2024,2,176,10004.0,30.05585021786321,25.632239094940136,17.08401849883543,28.728067054125372
24290,2024,3,176,16751.0,30.584298465689514,35.8690882175667,29.108953613566197,57.17771596491927
24291,2024,4,176,12136.0,28.735386616821852,30.284590069419508,19.814355226235794,36.32903479558788
24292,2024,5,176,16078.0,36.22521047110958,84.05478524101255,33.092553065596576,57.155442078649024
24293,2024,6,176,12787.0,37.84908303670672,84.15743330768021,27.498649135816414,41.23952917037219
24294,2024,7,176,15121.0,30.024095767668484,79.08507724072547,25.795133642211088,42.4608770777507
24295,2024,8,176,19165.0,37.40587508654063,86.59667604089125,40.73202250190632,64.17773091750695
24296,2024,9,176,21348.0,29.665377016561212,78.78571151371607,35.98275389486073,66.27362567292322
24297,2024,10,176,24947.0,28.669554141225866,83.13559891609663,40.637464043247824,72.04745159651267
