time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.97056490295944,45.97056490295944,1,45.97056490295944,45.97056490295944,0.0
,,2,,,,,,,31.213250094557683,31.213250094557683,1,31.213250094557683,31.213250094557683,0.0
,,3,,,,,,,30.979606441172002,30.979606441172002,1,30.979606441172002,30.979606441172002,0.0
,,4,,,,,,,29.112854043756602,29.112854043756602,1,29.112854043756602,29.112854043756602,0.0
,,5,,,,,,,36.62935062335853,36.62935062335853,1,36.62935062335853,36.62935062335853,0.0
,,6,,,,,,,35.72706733984071,35.72706733984071,1,35.72706733984071,35.72706733984071,0.0
,,7,,,,,,,29.283810672329246,29.283810672329246,1,29.283810672329246,29.283810672329246,0.0
,,8,,,,,,,37.58291819186702,37.58291819186702,1,37.58291819186702,37.58291819186702,0.0
,,9,,,,,,,30.435590087640847,30.435590087640847,1,30.435590087640847,30.435590087640847,0.0
,,10,,,,,,,28.853693339429874,28.853693339429874,1,28.853693339429874,28.853693339429874,0.0
,,11,,,,,,,28.197714980005294,28.197714980005294,1,28.197714980005294,28.197714980005294,0.0
,,12,,,,,,,30.644978566296338,30.644978566296338,1,30.644978566296338,30.644978566296338,0.0
