time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.897519155122815,45.897519155122815,1,45.897519155122815,45.897519155122815,0.0
,,2,,,,,,,29.91546606114252,29.91546606114252,1,29.91546606114252,29.91546606114252,0.0
,,3,,,,,,,29.9416734200205,29.9416734200205,1,29.9416734200205,29.9416734200205,0.0
,,4,,,,,,,31.706695948236085,31.706695948236085,1,31.706695948236085,31.706695948236085,0.0
,,5,,,,,,,35.05395231478721,35.05395231478721,1,35.05395231478721,35.05395231478721,0.0
,,6,,,,,,,38.46080963682556,38.46080963682556,1,38.46080963682556,38.46080963682556,0.0
,,7,,,,,,,30.327486806314184,30.327486806314184,1,30.327486806314184,30.327486806314184,0.0
,,8,,,,,,,37.99002059239626,37.99002059239626,1,37.99002059239626,37.99002059239626,0.0
,,9,,,,,,,29.448653875720936,29.448653875720936,1,29.448653875720936,29.448653875720936,0.0
,,10,,,,,,,27.051779905439737,27.051779905439737,1,27.051779905439737,27.051779905439737,0.0
,,11,,,,,,,26.603725180562204,26.603725180562204,1,26.603725180562204,26.603725180562204,0.0
,,12,,,,,,,28.6306528489641,28.6306528489641,1,28.6306528489641,28.6306528489641,0.0
