time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.512904316386454,46.512904316386454,1,46.512904316386454,46.512904316386454,0.0
,,2,,,,,,,24.506108344978486,24.506108344978486,1,24.506108344978486,24.506108344978486,0.0
,,3,,,,,,,31.398828780496444,31.398828780496444,1,31.398828780496444,31.398828780496444,0.0
,,4,,,,,,,28.88064839767249,28.88064839767249,1,28.88064839767249,28.88064839767249,0.0
,,5,,,,,,,38.179994775439624,38.179994775439624,1,38.179994775439624,38.179994775439624,0.0
,,6,,,,,,,39.5967727426872,39.5967727426872,1,39.5967727426872,39.5967727426872,0.0
,,7,,,,,,,30.783521386547637,30.783521386547637,1,30.783521386547637,30.783521386547637,0.0
,,8,,,,,,,36.42477899522616,36.42477899522616,1,36.42477899522616,36.42477899522616,0.0
,,9,,,,,,,30.00210221925664,30.00210221925664,1,30.00210221925664,30.00210221925664,0.0
,,10,,,,,,,26.813545659418438,26.813545659418438,1,26.813545659418438,26.813545659418438,0.0
,,11,,,,,,,27.93620657208721,27.93620657208721,1,27.93620657208721,27.93620657208721,0.0
,,12,,,,,,,29.436134415687746,29.436134415687746,1,29.436134415687746,29.436134415687746,0.0
