time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,26.874568741772475,67.45870802133055,24.89841159461931,44.87838942155528
24287,2023,12,184,22377.0,28.452021102888082,75.2690398828225,34.60167805539818,125.28198897763559
24288,2024,1,176,15053.0,47.053716035977146,93.62531825275944,40.24429474372523,70.86062171574925
24289,2024,2,176,10004.0,30.918837974744584,26.55742967769989,17.574548585190048,30.17277269563989
24290,2024,3,176,16751.0,29.992195011528093,27.725244346373053,28.545412422619723,54.839257914244186
24291,2024,4,176,12136.0,31.518175296840024,30.950034794435027,21.73321451150287,41.08507628046007
24292,2024,5,176,16078.0,34.63393734220351,84.07280071384791,31.6388888970425,53.65584386516055
24293,2024,6,176,12787.0,37.08025213312707,83.207249579105,26.940067274221352,40.31131600984289
24294,2024,7,176,15121.0,30.251190755124828,79.90539108938735,25.990241784559235,42.57270365290428
24295,2024,8,176,19165.0,38.037383502102124,89.03420110040112,41.41968493282882,64.9124207131728
24296,2024,9,176,21348.0,28.61390422300702,79.00270656097346,34.70736519049738,64.20134902654057
24297,2024,10,176,24947.0,27.662768479232287,83.82249728731918,39.21040257110272,68.46171066138655
