time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.00889942886345,46.00889942886345,1,46.00889942886345,46.00889942886345,0.0
,,2,,,,,,,33.02276403972701,33.02276403972701,1,33.02276403972701,33.02276403972701,0.0
,,3,,,,,,,29.951298969331308,29.951298969331308,1,29.951298969331308,29.951298969331308,0.0
,,4,,,,,,,30.37237657041882,30.37237657041882,1,30.37237657041882,30.37237657041882,0.0
,,5,,,,,,,37.61151699656517,37.61151699656517,1,37.61151699656517,37.61151699656517,0.0
,,6,,,,,,,38.93062806141772,38.93062806141772,1,38.93062806141772,38.93062806141772,0.0
,,7,,,,,,,30.009363958640527,30.009363958640527,1,30.009363958640527,30.009363958640527,0.0
,,8,,,,,,,36.62351134667015,36.62351134667015,1,36.62351134667015,36.62351134667015,0.0
,,9,,,,,,,30.22772115994502,30.22772115994502,1,30.22772115994502,30.22772115994502,0.0
,,10,,,,,,,27.87661841510991,27.87661841510991,1,27.87661841510991,27.87661841510991,0.0
,,11,,,,,,,29.271663584469515,29.271663584469515,1,29.271663584469515,29.271663584469515,0.0
,,12,,,,,,,29.78147747767875,29.78147747767875,1,29.78147747767875,29.78147747767875,0.0
