time_key,year,month,n_test,sum_abs_y,wmape_base,wmape,wmape_gain,smape,mae,rmse,corr_log_mean_abs,corr_log_mean
24277,2023,2,184,16291.0,,33.00787794766348,,70.98187541841212,29.224529328553572,40.041790750096645,,
24278,2023,3,184,15072.0,,32.18084258005624,,66.43487723840605,26.360307574272156,43.90992966230361,,
24279,2023,4,184,13972.0,,27.96665724594068,,67.82628918865461,21.236420382624086,27.71214646981943,,
24280,2023,5,184,15015.0,,26.56668078371417,,68.25967321261855,21.679277824318927,30.89637571761445,,
24281,2023,6,184,13978.0,,37.4996808077034,,73.0179911262784,28.487529257069465,36.56182682431555,,
24282,2023,7,184,15509.0,,24.211046151354214,,66.72500068409227,20.407017106595248,25.72830776955623,,
24283,2023,8,184,15248.0,,24.175858191152937,,65.04721814836894,20.034428570581518,29.26436571437691,,
24284,2023,9,184,15517.0,,29.770614920014644,,72.57413614097258,25.106012593144957,37.21494915770125,,
24285,2023,10,184,17595.0,,24.774130669192992,,69.23358250975302,23.690262452415798,34.774653564450155,,
24286,2023,11,184,17047.0,,34.56154485010937,,74.47968385018005,32.02014429672904,53.21918588913339,,
24287,2023,12,184,22377.0,,33.01326198350298,,71.42271943338652,40.148791489393815,129.68447973480744,,
24288,2024,1,176,15053.0,,46.55737489479717,,90.11299227708763,39.81978206201033,78.59803956743923,,
24289,2024,2,176,10004.0,,49.639934866202445,,94.51256956546452,28.215790250084616,43.30106699384966,,
24290,2024,3,176,16751.0,,35.352369653140315,,89.50106146414272,33.64701954884963,54.305185384654884,,
24291,2024,4,176,12136.0,,35.808088249805024,,90.53398674433359,24.691304488615557,32.34513858148366,,
24292,2024,5,176,16078.0,,30.736108828071394,,57.00487640914324,28.078133962371133,48.59581633360243,,
24293,2024,6,176,12787.0,,37.41661267777665,,65.92014250282125,27.184444676746022,38.479391550962575,,
24294,2024,7,176,15121.0,,25.901606221511546,,57.674713340590934,22.253306117924776,29.601433678289904,,
24295,2024,8,176,19165.0,,34.32681176483926,,59.95889888938406,37.37916747006503,56.27786652536743,,
24296,2024,9,176,21348.0,,28.90546480457234,,58.5396548771929,35.0610149231824,56.719291727002414,,
24297,2024,10,176,24947.0,,21.53954283624497,,48.23168286690886,30.531078132716093,53.68420364083581,,
