time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,30.964374263502254,69.58041763936984,28.68748304727842,53.275809099050804
24287,2023,12,184,22377.0,28.109920009308613,74.62752675917201,34.18563478523363,126.97023371079757
24288,2024,1,176,15053.0,46.103241267912786,93.02367829369871,39.43136879578927,78.22796694702456
24289,2024,2,176,10004.0,39.55486047618895,30.173015147139452,22.483342284306488,38.10852109729274
24290,2024,3,176,16751.0,31.822651498170394,31.249431565935698,30.287570184423426,56.744824642689
24291,2024,4,176,12136.0,33.92381683140787,32.31887965300327,23.39201369692988,43.54744656481047
24292,2024,5,176,16078.0,38.53387871092107,87.12488534192285,35.20157397239711,60.895647974239786
24293,2024,6,176,12787.0,38.02194900524696,83.02530775135718,27.62424215511891,40.05355816951943
24294,2024,7,176,15121.0,31.200597649137556,78.768186451173,26.805922559807332,44.032852846231236
24295,2024,8,176,19165.0,35.57964450355571,85.7433855333119,38.74340266537757,62.72741363913317
24296,2024,9,176,21348.0,29.065311832537212,77.07942951007854,35.254902102329794,64.68492249626816
24297,2024,10,176,24947.0,26.6131611566782,82.66510574672036,37.72264382816199,67.15334496683386
