time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.74796825447551,45.74796825447551,1,45.74796825447551,45.74796825447551,0.0
,,2,,,,,,,31.842251719672614,31.842251719672614,1,31.842251719672614,31.842251719672614,0.0
,,3,,,,,,,33.01335795632267,33.01335795632267,1,33.01335795632267,33.01335795632267,0.0
,,4,,,,,,,28.18333439257417,28.18333439257417,1,28.18333439257417,28.18333439257417,0.0
,,5,,,,,,,36.248621806311114,36.248621806311114,1,36.248621806311114,36.248621806311114,0.0
,,6,,,,,,,35.4828075294799,35.4828075294799,1,35.4828075294799,35.4828075294799,0.0
,,7,,,,,,,28.867957682013103,28.867957682013103,1,28.867957682013103,28.867957682013103,0.0
,,8,,,,,,,37.41543203469175,37.41543203469175,1,37.41543203469175,37.41543203469175,0.0
,,9,,,,,,,30.411020868837618,30.411020868837618,1,30.411020868837618,30.411020868837618,0.0
,,10,,,,,,,28.32806150067978,28.32806150067978,1,28.32806150067978,28.32806150067978,0.0
,,11,,,,,,,29.038758585268372,29.038758585268372,1,29.038758585268372,29.038758585268372,0.0
,,12,,,,,,,31.010673515463978,31.010673515463978,1,31.010673515463978,31.010673515463978,0.0
