time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.772944291422164,45.772944291422164,1,45.772944291422164,45.772944291422164,0.0
,,2,,,,,,,27.825022633286125,27.825022633286125,1,27.825022633286125,27.825022633286125,0.0
,,3,,,,,,,29.005208785627357,29.005208785627357,1,29.005208785627357,29.005208785627357,0.0
,,4,,,,,,,30.079134383950603,30.079134383950603,1,30.079134383950603,30.079134383950603,0.0
,,5,,,,,,,38.04761240352192,38.04761240352192,1,38.04761240352192,38.04761240352192,0.0
,,6,,,,,,,41.19923819154512,41.19923819154512,1,41.19923819154512,41.19923819154512,0.0
,,7,,,,,,,31.998868123377527,31.998868123377527,1,31.998868123377527,31.998868123377527,0.0
,,8,,,,,,,36.17233825608015,36.17233825608015,1,36.17233825608015,36.17233825608015,0.0
,,9,,,,,,,28.37862006867239,28.37862006867239,1,28.37862006867239,28.37862006867239,0.0
,,10,,,,,,,25.618228038217932,25.618228038217932,1,25.618228038217932,25.618228038217932,0.0
,,11,,,,,,,29.61512835709339,29.61512835709339,1,29.61512835709339,29.61512835709339,0.0
,,12,,,,,,,29.912827293669096,29.912827293669096,1,29.912827293669096,29.912827293669096,0.0
