time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,44.76795234205886,44.76795234205886,1,44.76795234205886,44.76795234205886,0.0
,,2,,,,,,,31.00067724837679,31.00067724837679,1,31.00067724837679,31.00067724837679,0.0
,,3,,,,,,,34.911254519000536,34.911254519000536,1,34.911254519000536,34.911254519000536,0.0
,,4,,,,,,,28.887732503461766,28.887732503461766,1,28.887732503461766,28.887732503461766,0.0
,,5,,,,,,,39.60919270457277,39.60919270457277,1,39.60919270457277,39.60919270457277,0.0
,,6,,,,,,,33.62950113069117,33.62950113069117,1,33.62950113069117,33.62950113069117,0.0
,,7,,,,,,,27.700422405708725,27.700422405708725,1,27.700422405708725,27.700422405708725,0.0
,,8,,,,,,,36.556187823280325,36.556187823280325,1,36.556187823280325,36.556187823280325,0.0
,,9,,,,,,,32.887269233362346,32.887269233362346,1,32.887269233362346,32.887269233362346,0.0
,,10,,,,,,,30.07294756408776,30.07294756408776,1,30.07294756408776,30.07294756408776,0.0
,,11,,,,,,,30.915135549470595,30.915135549470595,1,30.915135549470595,30.915135549470595,0.0
,,12,,,,,,,32.63446998445223,32.63446998445223,1,32.63446998445223,32.63446998445223,0.0
