time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,30.915135549470595,64.50963269763572,28.641864984338326,52.720281278025325
24287,2023,12,184,22377.0,32.63446998445223,67.7901116122954,39.688126893591715,134.84165978871795
24288,2024,1,176,15053.0,44.76795234205886,97.37142317140083,38.289317420739316,77.31520634003084
24289,2024,2,176,10004.0,31.00067724837679,25.85908048083796,17.621066772315988,30.38656323365528
24290,2024,3,176,16751.0,34.911254519000536,89.07234129932576,33.22718320726012,64.53501153300867
24291,2024,4,176,12136.0,28.887732503461766,51.14025904480501,19.919404639887045,36.185506440069155
24292,2024,5,176,16078.0,39.60919270457277,89.48178879025481,36.18389774455233,64.35200864830206
24293,2024,6,176,12787.0,33.62950113069117,83.17358518193684,24.432979031712946,37.55458147991495
24294,2024,7,176,15121.0,27.700422405708725,77.87840104967712,23.798754954359183,40.63471613194312
24295,2024,8,176,19165.0,36.556187823280325,87.41296024140891,39.80678066097543,63.05088138903448
24296,2024,9,176,21348.0,32.887269233362346,77.20099865243313,39.89076270419428,73.54888475620821
24297,2024,10,176,24947.0,30.07294756408776,80.47770846592766,42.626694481891896,74.64695036473587
