time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.53426774730457,45.53426774730457,1,45.53426774730457,45.53426774730457,0.0
,,2,,,,,,,31.0014206707845,31.0014206707845,1,31.0014206707845,31.0014206707845,0.0
,,3,,,,,,,30.68425203756522,30.68425203756522,1,30.68425203756522,30.68425203756522,0.0
,,4,,,,,,,29.6416705942537,29.6416705942537,1,29.6416705942537,29.6416705942537,0.0
,,5,,,,,,,36.24359812998521,36.24359812998521,1,36.24359812998521,36.24359812998521,0.0
,,6,,,,,,,37.31295766853183,37.31295766853183,1,37.31295766853183,37.31295766853183,0.0
,,7,,,,,,,29.433244614071054,29.433244614071054,1,29.433244614071054,29.433244614071054,0.0
,,8,,,,,,,36.91322383463652,36.91322383463652,1,36.91322383463652,36.91322383463652,0.0
,,9,,,,,,,29.31545534172041,29.31545534172041,1,29.31545534172041,29.31545534172041,0.0
,,10,,,,,,,28.31200837064587,28.31200837064587,1,28.31200837064587,28.31200837064587,0.0
,,11,,,,,,,28.191384165434968,28.191384165434968,1,28.191384165434968,28.191384165434968,0.0
,,12,,,,,,,29.500027308755968,29.500027308755968,1,29.500027308755968,29.500027308755968,0.0
