time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.768234288307568,66.68944721343856,25.72636358221626,45.756954510839485
24287,2023,12,184,22377.0,29.718703470851494,77.37762037795018,36.1421428025676,130.1209222396796
24288,2024,1,176,15053.0,46.35574635696938,93.45541500294551,39.64733238133296,75.91166086189068
24289,2024,2,176,10004.0,29.02883895988928,24.802054526146353,16.500255963337068,28.126747507943897
24290,2024,3,176,16751.0,32.46311661697643,29.1162121245056,30.897140139259783,61.62510731554925
24291,2024,4,176,12136.0,29.048009322484397,29.907311372905347,20.029922791913105,37.51793295977107
24292,2024,5,176,16078.0,37.22317260150034,84.86265003835587,34.004214152666044,58.142840858360636
24293,2024,6,176,12787.0,38.65591950823541,86.13892219860222,28.084843338170803,41.4237851966231
24294,2024,7,176,15121.0,29.776934889695966,77.46353491380422,25.58278593563027,42.026366786999084
24295,2024,8,176,19165.0,36.8203376495537,86.16497603597442,40.094418809869126,63.10153915147636
24296,2024,9,176,21348.0,29.282306534102563,80.01818368855633,35.518106811933045,65.67056470521834
24297,2024,10,176,24947.0,27.385813678551546,83.13663248717951,38.81783487720599,67.96751153317422
