time_key,year,month,n_test,sum_abs_y,wmape_base,wmape,wmape_gain,smape,mae,rmse,corr_log_mean_abs,corr_log_mean
24286,2023,11,184,17047.0,,28.346356813214058,,68.78376866657358,26.261975249720653,47.03645978315563,,
24287,2023,12,184,22377.0,,28.54206855429446,,75.72704983284233,34.711188480404736,128.85745655235044,,
24288,2024,1,176,15053.0,,49.76829665225104,,94.31982500556263,42.56603235831448,79.78135239805023,,
24289,2024,2,176,10004.0,,28.4172438119994,,24.204120034316798,16.15261972132057,27.58073124125442,,
24290,2024,3,176,16751.0,,30.791800781502747,,34.97876860318376,29.306446300622305,56.21237970072731,,
24291,2024,4,176,12136.0,,30.320806922773123,,31.717657060518263,20.90757459174856,39.08935241799762,,
24292,2024,5,176,16078.0,,37.41502959861528,,85.25011944799581,34.17947987991684,58.392053541303774,,
24293,2024,6,176,12787.0,,38.02667988503681,,83.06930547719041,27.627679300566232,40.453167396522204,,
24294,2024,7,176,15121.0,,30.600323622580085,,78.88323697488813,26.290198494149628,43.00561833138966,,
24295,2024,8,176,19165.0,,36.075245303418505,,85.32068119727725,39.28307251363726,62.59912294080725,,
24296,2024,9,176,21348.0,,29.9044524355196,,79.05526985131097,36.27274151099275,67.9121766159494,,
24297,2024,10,176,24947.0,,28.91402454763182,,82.38864646121407,40.98398695396426,72.58883991413508,,
