time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.91889813448842,45.91889813448842,1,45.91889813448842,45.91889813448842,0.0
,,2,,,,,,,35.57951727739549,35.57951727739549,1,35.57951727739549,35.57951727739549,0.0
,,3,,,,,,,30.410089501007278,30.410089501007278,1,30.410089501007278,30.410089501007278,0.0
,,4,,,,,,,29.889360748118676,29.889360748118676,1,29.889360748118676,29.889360748118676,0.0
,,5,,,,,,,35.445153659200386,35.445153659200386,1,35.445153659200386,35.445153659200386,0.0
,,6,,,,,,,36.36267234942782,36.36267234942782,1,36.36267234942782,36.36267234942782,0.0
,,7,,,,,,,30.276821752058225,30.276821752058225,1,30.276821752058225,30.276821752058225,0.0
,,8,,,,,,,37.7472551571013,37.7472551571013,1,37.7472551571013,37.7472551571013,0.0
,,9,,,,,,,29.94856188502204,29.94856188502204,1,29.94856188502204,29.94856188502204,0.0
,,10,,,,,,,28.724551024397453,28.724551024397453,1,28.724551024397453,28.724551024397453,0.0
,,11,,,,,,,27.860427720012105,27.860427720012105,1,27.860427720012105,27.860427720012105,0.0
,,12,,,,,,,28.91133596368794,28.91133596368794,1,28.91133596368794,28.91133596368794,0.0
