time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.8582621323803,46.8582621323803,1,46.8582621323803,46.8582621323803,0.0
,,2,,,,,,,25.904178466681543,25.904178466681543,1,25.904178466681543,25.904178466681543,0.0
,,3,,,,,,,29.721116186507878,29.721116186507878,1,29.721116186507878,29.721116186507878,0.0
,,4,,,,,,,29.982827246458555,29.982827246458555,1,29.982827246458555,29.982827246458555,0.0
,,5,,,,,,,37.740542493258324,37.740542493258324,1,37.740542493258324,37.740542493258324,0.0
,,6,,,,,,,40.13926538598256,40.13926538598256,1,40.13926538598256,40.13926538598256,0.0
,,7,,,,,,,30.904924712784148,30.904924712784148,1,30.904924712784148,30.904924712784148,0.0
,,8,,,,,,,37.20533180876135,37.20533180876135,1,37.20533180876135,37.20533180876135,0.0
,,9,,,,,,,28.68911965294703,28.68911965294703,1,28.68911965294703,28.68911965294703,0.0
,,10,,,,,,,28.47288894035534,28.47288894035534,1,28.47288894035534,28.47288894035534,0.0
,,11,,,,,,,27.785914385220284,27.785914385220284,1,27.785914385220284,27.785914385220284,0.0
,,12,,,,,,,28.91368753773792,28.91368753773792,1,28.91368753773792,28.91368753773792,0.0
