time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.018800529910735,45.018800529910735,1,45.018800529910735,45.018800529910735,0.0
,,2,,,,,,,27.839638851736577,27.839638851736577,1,27.839638851736577,27.839638851736577,0.0
,,3,,,,,,,29.349336029331525,29.349336029331525,1,29.349336029331525,29.349336029331525,0.0
,,4,,,,,,,29.447208136505072,29.447208136505072,1,29.447208136505072,29.447208136505072,0.0
,,5,,,,,,,37.65614409282117,37.65614409282117,1,37.65614409282117,37.65614409282117,0.0
,,6,,,,,,,37.46568285433935,37.46568285433935,1,37.46568285433935,37.46568285433935,0.0
,,7,,,,,,,30.178041693122292,30.178041693122292,1,30.178041693122292,30.178041693122292,0.0
,,8,,,,,,,37.751371783220655,37.751371783220655,1,37.751371783220655,37.751371783220655,0.0
,,9,,,,,,,30.54152940813778,30.54152940813778,1,30.54152940813778,30.54152940813778,0.0
,,10,,,,,,,28.043189740373386,28.043189740373386,1,28.043189740373386,28.043189740373386,0.0
,,11,,,,,,,28.518537258832765,28.518537258832765,1,28.518537258832765,28.518537258832765,0.0
,,12,,,,,,,29.976571631355895,29.976571631355895,1,29.976571631355895,29.976571631355895,0.0
