time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.795339239360324,45.795339239360324,1,45.795339239360324,45.795339239360324,0.0
,,2,,,,,,,31.739960821695128,31.739960821695128,1,31.739960821695128,31.739960821695128,0.0
,,3,,,,,,,29.04425981746111,29.04425981746111,1,29.04425981746111,29.04425981746111,0.0
,,4,,,,,,,30.44149544606905,30.44149544606905,1,30.44149544606905,30.44149544606905,0.0
,,5,,,,,,,37.40981961648133,37.40981961648133,1,37.40981961648133,37.40981961648133,0.0
,,6,,,,,,,38.36485732323261,38.36485732323261,1,38.36485732323261,38.36485732323261,0.0
,,7,,,,,,,30.488274315403213,30.488274315403213,1,30.488274315403213,30.488274315403213,0.0
,,8,,,,,,,36.772503522803376,36.772503522803376,1,36.772503522803376,36.772503522803376,0.0
,,9,,,,,,,29.960971181692443,29.960971181692443,1,29.960971181692443,29.960971181692443,0.0
,,10,,,,,,,28.14720879064853,28.14720879064853,1,28.14720879064853,28.14720879064853,0.0
,,11,,,,,,,26.879864631495167,26.879864631495167,1,26.879864631495167,26.879864631495167,0.0
,,12,,,,,,,30.325759252621065,30.325759252621065,1,30.325759252621065,30.325759252621065,0.0
