time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.47560275867369,46.47560275867369,1,46.47560275867369,46.47560275867369,0.0
,,2,,,,,,,32.22429346065958,32.22429346065958,1,32.22429346065958,32.22429346065958,0.0
,,3,,,,,,,30.60352055355172,30.60352055355172,1,30.60352055355172,30.60352055355172,0.0
,,4,,,,,,,30.234286880264392,30.234286880264392,1,30.234286880264392,30.234286880264392,0.0
,,5,,,,,,,38.227159920877526,38.227159920877526,1,38.227159920877526,38.227159920877526,0.0
,,6,,,,,,,36.73617277883124,36.73617277883124,1,36.73617277883124,36.73617277883124,0.0
,,7,,,,,,,29.047333248642914,29.047333248642914,1,29.047333248642914,29.047333248642914,0.0
,,8,,,,,,,36.398305755955235,36.398305755955235,1,36.398305755955235,36.398305755955235,0.0
,,9,,,,,,,30.66122126779735,30.66122126779735,1,30.66122126779735,30.66122126779735,0.0
,,10,,,,,,,28.98111413296729,28.98111413296729,1,28.98111413296729,28.98111413296729,0.0
,,11,,,,,,,28.203734319164052,28.203734319164052,1,28.203734319164052,28.203734319164052,0.0
,,12,,,,,,,30.48353116170993,30.48353116170993,1,30.48353116170993,30.48353116170993,0.0
