time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.434553506767255,70.01581871792608,25.41721921901421,46.33233677059981
24287,2023,12,184,22377.0,28.637822812888373,75.25178132593622,34.827639189348,125.15452193410572
24288,2024,1,176,15053.0,46.35154074254654,93.76618790298305,39.6437353862246,72.71854679970265
24289,2024,2,176,10004.0,30.798160031354133,26.26285311261053,17.5059541450947,30.461451826480854
24290,2024,3,176,16751.0,28.626256190710407,32.28380547127091,27.245364627874437,51.05713193855498
24291,2024,4,176,12136.0,31.8574931414419,32.0120225673168,21.967189588894257,42.46860025994171
24292,2024,5,176,16078.0,35.33885048581712,84.05308637096273,32.2828430744868,54.469686521801364
24293,2024,6,176,12787.0,37.89316782777142,85.2480791762896,27.53067823941552,40.78337421313812
24294,2024,7,176,15121.0,30.773098137959128,79.76494916251595,26.438637326368177,43.05146333525898
24295,2024,8,176,19165.0,37.227136139427216,87.67539310792198,40.5373900063706,64.14122354512503
24296,2024,9,176,21348.0,29.23384753066146,78.4050729842387,35.45932824344096,64.6820225623936
24297,2024,10,176,24947.0,27.43411420176145,83.55410769736163,38.88629812450812,66.47050257234375
