time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,29.440228019977383,69.49785823213153,27.27541125307361,49.53326556995481
24287,2023,12,184,22377.0,30.219568129898384,74.3304354774512,36.75126500232262,128.63193028705444
24288,2024,1,176,15053.0,45.48385406013407,94.30142250675935,38.901616770863534,75.87603913033152
24289,2024,2,176,10004.0,29.484869302094115,24.415515110918705,16.759467755576676,29.16532397275988
24290,2024,3,176,16751.0,29.748686774609297,31.38951054975701,28.3136506909932,60.34054238528354
24291,2024,4,176,12136.0,28.583226514747334,31.83032837472491,19.70943391948714,36.1624114104091
24292,2024,5,176,16078.0,36.66131493623564,84.76018990923126,33.49094440595435,56.92384108648465
24293,2024,6,176,12787.0,38.08083766689477,83.68043956929895,27.66702677537406,41.03385701601652
24294,2024,7,176,15121.0,29.402871802646136,78.73809516638325,25.26141048453479,41.85301129342336
24295,2024,8,176,19165.0,37.6529159362859,86.92867708964144,41.00103033630223,64.61256285587108
24296,2024,9,176,21348.0,29.96575788207924,77.8545319997539,36.34710223105839,69.38736032731175
24297,2024,10,176,24947.0,27.260172025383163,82.00221710602783,38.63974497257009,67.46147889068364
