time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.9416397090703,46.9416397090703,1,46.9416397090703,46.9416397090703,0.0
,,2,,,,,,,33.81850333110014,33.81850333110014,1,33.81850333110014,33.81850333110014,0.0
,,3,,,,,,,30.334400821461283,30.334400821461283,1,30.334400821461283,30.334400821461283,0.0
,,4,,,,,,,29.930548461399958,29.930548461399958,1,29.930548461399958,29.930548461399958,0.0
,,5,,,,,,,36.69324596918047,36.69324596918047,1,36.69324596918047,36.69324596918047,0.0
,,6,,,,,,,37.81904106891749,37.81904106891749,1,37.81904106891749,37.81904106891749,0.0
,,7,,,,,,,30.58804981527292,30.58804981527292,1,30.58804981527292,30.58804981527292,0.0
,,8,,,,,,,36.8135532343221,36.8135532343221,1,36.8135532343221,36.8135532343221,0.0
,,9,,,,,,,29.83111138368293,29.83111138368293,1,29.83111138368293,29.83111138368293,0.0
,,10,,,,,,,28.3050437645968,28.3050437645968,1,28.3050437645968,28.3050437645968,0.0
,,11,,,,,,,28.669153791957942,28.669153791957942,1,28.669153791957942,28.669153791957942,0.0
,,12,,,,,,,29.760991228362325,29.760991228362325,1,29.760991228362325,29.760991228362325,0.0
