time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.935272587549065,46.935272587549065,1,46.935272587549065,46.935272587549065,0.0
,,2,,,,,,,29.893637166717962,29.893637166717962,1,29.893637166717962,29.893637166717962,0.0
,,3,,,,,,,30.118165424883873,30.118165424883873,1,30.118165424883873,30.118165424883873,0.0
,,4,,,,,,,32.498884792824725,32.498884792824725,1,32.498884792824725,32.498884792824725,0.0
,,5,,,,,,,34.816054038927895,34.816054038927895,1,34.816054038927895,34.816054038927895,0.0
,,6,,,,,,,37.716155364883285,37.716155364883285,1,37.716155364883285,37.716155364883285,0.0
,,7,,,,,,,30.65503693455834,30.65503693455834,1,30.65503693455834,30.65503693455834,0.0
,,8,,,,,,,38.017753510490095,38.017753510490095,1,38.017753510490095,38.017753510490095,0.0
,,9,,,,,,,29.458626359329198,29.458626359329198,1,29.458626359329198,29.458626359329198,0.0
,,10,,,,,,,28.680944548545874,28.680944548545874,1,28.680944548545874,28.680944548545874,0.0
,,11,,,,,,,27.315112295893012,27.315112295893012,1,27.315112295893012,27.315112295893012,0.0
,,12,,,,,,,28.44482960533115,28.44482960533115,1,28.44482960533115,28.44482960533115,0.0
