time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.315112295893012,66.89655595766996,25.306560831961317,46.43933044301016
24287,2023,12,184,22377.0,28.44482960533115,76.03350913682614,34.59293217817908,123.31154111085041
24288,2024,1,176,15053.0,46.935272587549065,93.38499613420349,40.14299194661228,76.65889373265557
24289,2024,2,176,10004.0,29.893637166717962,25.106068906471616,16.99181512590037,29.350653723061946
24290,2024,3,176,16751.0,30.118165424883873,34.73928688425856,28.665306195013056,54.13548289001421
24291,2024,4,176,12136.0,32.498884792824725,36.83058029852114,22.40945828668869,42.98304340356291
24292,2024,5,176,16078.0,34.816054038927895,83.8924883115625,31.805256638516063,52.91929273637799
24293,2024,6,176,12787.0,37.716155364883285,85.98263814325621,27.40207265061151,41.150958335352776
24294,2024,7,176,15121.0,30.65503693455834,79.2251178055098,26.337205311787308,42.8759762116452
24295,2024,8,176,19165.0,38.017753510490095,88.46614751247128,41.39830943343993,65.21093634907984
24296,2024,9,176,21348.0,29.458626359329198,79.00920444196974,35.73197474539543,64.85933685090946
24297,2024,10,176,24947.0,28.680944548545874,83.47758041595088,40.653609298441694,71.0474892545396
