time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.395029561479372,67.98412149990358,25.380601572529287,46.205182714001005
24287,2023,12,184,22377.0,30.127866385943076,75.86818869716386,36.63974272381783,136.08826912686354
24288,2024,1,176,15053.0,45.852378281388276,93.21492289173413,39.216809674416915,75.56065565251446
24289,2024,2,176,10004.0,31.59962156267428,25.494887156875993,17.961512165510996,31.236356902396736
24290,2024,3,176,16751.0,30.424200614611703,36.07988581100136,28.956578664509127,55.256516599322346
24291,2024,4,176,12136.0,30.89854116539117,32.02404115159699,21.305948612681092,42.0834720941562
24292,2024,5,176,16078.0,37.73969796913165,85.83261382537178,34.476071815210155,59.164522641242165
24293,2024,6,176,12787.0,39.620542537501855,89.7795050912567,28.785674853808874,45.388737611713054
24294,2024,7,176,15121.0,31.477660786542184,80.75986497926048,27.043960724619566,43.609100819431355
24295,2024,8,176,19165.0,37.65571958653376,88.33754962687844,41.00408328840452,64.38733906372862
24296,2024,9,176,21348.0,29.711748955235024,79.4529114746736,36.039000948656664,66.64822554261555
24297,2024,10,176,24947.0,28.459465529853556,82.95808901320262,40.33967537348049,70.46101575006755
