time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.852378281388276,45.852378281388276,1,45.852378281388276,45.852378281388276,0.0
,,2,,,,,,,31.59962156267428,31.59962156267428,1,31.59962156267428,31.59962156267428,0.0
,,3,,,,,,,30.424200614611703,30.424200614611703,1,30.424200614611703,30.424200614611703,0.0
,,4,,,,,,,30.89854116539117,30.89854116539117,1,30.89854116539117,30.89854116539117,0.0
,,5,,,,,,,37.73969796913165,37.73969796913165,1,37.73969796913165,37.73969796913165,0.0
,,6,,,,,,,39.620542537501855,39.620542537501855,1,39.620542537501855,39.620542537501855,0.0
,,7,,,,,,,31.477660786542184,31.477660786542184,1,31.477660786542184,31.477660786542184,0.0
,,8,,,,,,,37.65571958653376,37.65571958653376,1,37.65571958653376,37.65571958653376,0.0
,,9,,,,,,,29.711748955235024,29.711748955235024,1,29.711748955235024,29.711748955235024,0.0
,,10,,,,,,,28.459465529853556,28.459465529853556,1,28.459465529853556,28.459465529853556,0.0
,,11,,,,,,,27.395029561479372,27.395029561479372,1,27.395029561479372,27.395029561479372,0.0
,,12,,,,,,,30.127866385943076,30.127866385943076,1,30.127866385943076,30.127866385943076,0.0
