time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,28.86178841587536,74.5100640781045,26.73950582203409,48.68203945891705
24287,2023,12,184,22377.0,29.02033776882695,76.86866818281817,35.292831426795686,131.817957889981
24288,2024,1,176,15053.0,45.16345369150557,92.3896994231713,38.62758343285417,72.31759212962548
24289,2024,2,176,10004.0,32.284199142159466,25.772233534007082,18.350632285122913,32.35251033393127
24290,2024,3,176,16751.0,30.56979776570769,37.85949571719805,29.095152407577814,58.73960228682572
24291,2024,4,176,12136.0,29.898079040317523,30.152790996810943,20.616084501891674,39.48415637908857
24292,2024,5,176,16078.0,38.247744862677685,85.7924200100258,34.94018419898476,58.652218182975524
24293,2024,6,176,12787.0,37.52767120408951,85.19931461777162,27.26513248219844,41.06456341094318
24294,2024,7,176,15121.0,29.65642119615042,79.4063224695721,25.479246869715368,42.01756464777957
24295,2024,8,176,19165.0,36.183809758890746,85.96316384405857,39.40129056983756,62.50534822291589
24296,2024,9,176,21348.0,29.493302088006402,79.77483532130235,35.7740348281114,65.20233904692059
24297,2024,10,176,24947.0,26.893882716720935,81.2354765253529,38.120550689433934,66.20857094460158
