time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.16345369150557,45.16345369150557,1,45.16345369150557,45.16345369150557,0.0
,,2,,,,,,,32.284199142159466,32.284199142159466,1,32.284199142159466,32.284199142159466,0.0
,,3,,,,,,,30.56979776570769,30.56979776570769,1,30.56979776570769,30.56979776570769,0.0
,,4,,,,,,,29.898079040317523,29.898079040317523,1,29.898079040317523,29.898079040317523,0.0
,,5,,,,,,,38.247744862677685,38.247744862677685,1,38.247744862677685,38.247744862677685,0.0
,,6,,,,,,,37.52767120408951,37.52767120408951,1,37.52767120408951,37.52767120408951,0.0
,,7,,,,,,,29.65642119615042,29.65642119615042,1,29.65642119615042,29.65642119615042,0.0
,,8,,,,,,,36.183809758890746,36.183809758890746,1,36.183809758890746,36.183809758890746,0.0
,,9,,,,,,,29.493302088006402,29.493302088006402,1,29.493302088006402,29.493302088006402,0.0
,,10,,,,,,,26.893882716720935,26.893882716720935,1,26.893882716720935,26.893882716720935,0.0
,,11,,,,,,,28.86178841587536,28.86178841587536,1,28.86178841587536,28.86178841587536,0.0
,,12,,,,,,,29.02033776882695,29.02033776882695,1,29.02033776882695,29.02033776882695,0.0
