time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,26.703970889461825,66.48969368990122,24.74035824742694,45.21461340499937
24287,2023,12,184,22377.0,28.756939084641335,75.87431477358196,34.97250140744669,126.09079105733345
24288,2024,1,176,15053.0,45.77060127778473,92.13923930589456,39.146867104232584,78.3418668980942
24289,2024,2,176,10004.0,26.95678695650733,24.31165399669609,15.32248276777837,26.490486481260298
24290,2024,3,176,16751.0,28.588647929892513,26.796065427669895,27.209570538274406,55.50427146503316
24291,2024,4,176,12136.0,31.18925420321329,32.22871520930929,21.506408466488438,39.81213064570756
24292,2024,5,176,16078.0,38.73097342903243,86.43145847430098,35.381624476817244,59.313781910476266
24293,2024,6,176,12787.0,40.40781859839348,83.40889491413319,29.35765775100327,43.596017660397614
24294,2024,7,176,15121.0,30.249280655093074,79.06286473674666,25.988600726458092,43.05451904005713
24295,2024,8,176,19165.0,35.56315094569399,85.23845916688904,38.725442492853716,62.02768347815345
24296,2024,9,176,21348.0,29.819424029756732,77.87998651471365,36.169605919729925,68.43511823776689
24297,2024,10,176,24947.0,27.762547385954367,82.42376257533226,39.35183350212521,68.92644858750532
