time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,28.158497115681293,63.41008985956657,26.087929365816247,46.76180661282556
24287,2023,12,184,22377.0,29.08370835241158,71.83087080091097,35.36989901097358,129.39473327973317
24288,2024,1,176,15053.0,46.324442546746816,92.66316520664802,39.620558730464765,77.43002768391486
24289,2024,2,176,10004.0,31.925853680351395,26.568589112114083,18.14694546694519,30.652629125845735
24290,2024,3,176,16751.0,31.77312629149235,52.68556478781172,30.240434006181157,59.28198494953653
24291,2024,4,176,12136.0,29.542648338706996,33.533281926913666,20.37099887719023,37.414060241076285
24292,2024,5,176,16078.0,36.260382408352335,84.25445247619436,33.124683429630046,56.343682425592206
24293,2024,6,176,12787.0,41.66178391495314,90.87525138697785,30.26870630230147,43.71667666124598
24294,2024,7,176,15121.0,29.3393949048391,79.43636254970592,25.206874452049547,41.66633084714747
24295,2024,8,176,19165.0,35.13121972051047,84.07616957373824,38.255103746794504,61.87367757514511
24296,2024,9,176,21348.0,29.338481323907068,79.16768623517136,35.58624427856637,65.94694058006183
24297,2024,10,176,24947.0,27.947814637705765,82.6240206810381,39.614439304934415,70.5974169705088
