time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.715185513803718,70.97220708984719,25.67721562248978,49.108923970699216
24287,2023,12,184,22377.0,31.55299721234775,75.82341599032677,38.372903185907916,133.80969709730505
24288,2024,1,176,15053.0,43.16981846323662,93.22379956043576,36.92245893903982,74.63034900463406
24289,2024,2,176,10004.0,29.940684346711727,25.542640418184355,17.018557170710462,27.449242124835887
24290,2024,3,176,16751.0,32.64362726797311,33.591279027320596,31.06894320260327,59.977885702665226
24291,2024,4,176,12136.0,27.7218839676802,32.71772815259131,19.115499081350393,34.643040444317734
24292,2024,5,176,16078.0,36.21372612419441,83.86845840886835,33.08206185368169,57.68373083799756
24293,2024,6,176,12787.0,36.001614546420384,82.9038988365132,26.156400295743037,38.45871049482089
24294,2024,7,176,15121.0,28.901373033415194,77.49681594710945,24.83054895671995,41.47244679874774
24295,2024,8,176,19165.0,38.233886535696385,87.86325122111116,41.63366110548984,65.70442949814506
24296,2024,9,176,21348.0,30.628735047468357,77.38682118944294,37.15126339734969,68.68222875088054
24297,2024,10,176,24947.0,29.248901361318907,83.4133758207243,41.458655810274024,71.64051877868744
