time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,43.16981846323662,43.16981846323662,1,43.16981846323662,43.16981846323662,0.0
,,2,,,,,,,29.940684346711727,29.940684346711727,1,29.940684346711727,29.940684346711727,0.0
,,3,,,,,,,32.64362726797311,32.64362726797311,1,32.64362726797311,32.64362726797311,0.0
,,4,,,,,,,27.7218839676802,27.7218839676802,1,27.7218839676802,27.7218839676802,0.0
,,5,,,,,,,36.21372612419441,36.21372612419441,1,36.21372612419441,36.21372612419441,0.0
,,6,,,,,,,36.001614546420384,36.001614546420384,1,36.001614546420384,36.001614546420384,0.0
,,7,,,,,,,28.901373033415194,28.901373033415194,1,28.901373033415194,28.901373033415194,0.0
,,8,,,,,,,38.233886535696385,38.233886535696385,1,38.233886535696385,38.233886535696385,0.0
,,9,,,,,,,30.628735047468357,30.628735047468357,1,30.628735047468357,30.628735047468357,0.0
,,10,,,,,,,29.248901361318907,29.248901361318907,1,29.248901361318907,29.248901361318907,0.0
,,11,,,,,,,27.715185513803718,27.715185513803718,1,27.715185513803718,27.715185513803718,0.0
,,12,,,,,,,31.55299721234775,31.55299721234775,1,31.55299721234775,31.55299721234775,0.0
