time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,27.13338344921614,70.81655290177945,25.138194981455843,44.65093540051053
24287,2023,12,184,22377.0,28.316366311106677,75.70372147456965,34.436702659980114,127.71339276301353
24288,2024,1,176,15053.0,47.703508102737736,94.12574821645369,40.80005156082449,75.87728992765663
24289,2024,2,176,10004.0,33.53701247994253,26.376323057649582,19.06274277553097,32.83719083221054
24290,2024,3,176,16751.0,30.943920315977795,31.46067346407218,29.451227796190004,56.55475445038426
24291,2024,4,176,12136.0,30.802129378112387,29.385304941719415,21.239468302998407,40.28024212194037
24292,2024,5,176,16078.0,36.58099897176669,84.64505964332581,33.417573947049135,57.42707430658211
24293,2024,6,176,12787.0,37.22641370523957,82.92447503159647,27.046258639141957,40.224941939654805
24294,2024,7,176,15121.0,30.563319032252885,79.74566658386027,26.258406084471357,42.749724480006215
24295,2024,8,176,19165.0,35.551606338686945,85.51176204297593,38.712871334144054,61.70946118695402
24296,2024,9,176,21348.0,30.558920767937288,78.12009660300681,37.06658184965484,67.37086120323603
24297,2024,10,176,24947.0,28.27908666946114,83.18206361517272,40.08399858767313,70.85126121708782
