time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.56513762698444,46.56513762698444,1,46.56513762698444,46.56513762698444,0.0
,,2,,,,,,,28.891428890472216,28.891428890472216,1,28.891428890472216,28.891428890472216,0.0
,,3,,,,,,,29.30566355452665,29.30566355452665,1,29.30566355452665,29.30566355452665,0.0
,,4,,,,,,,30.70896169379781,30.70896169379781,1,30.70896169379781,30.70896169379781,0.0
,,5,,,,,,,37.79147001962401,37.79147001962401,1,37.79147001962401,37.79147001962401,0.0
,,6,,,,,,,38.46291070942816,38.46291070942816,1,38.46291070942816,38.46291070942816,0.0
,,7,,,,,,,30.666171691957995,30.666171691957995,1,30.666171691957995,30.666171691957995,0.0
,,8,,,,,,,35.5358495142806,35.5358495142806,1,35.5358495142806,35.5358495142806,0.0
,,9,,,,,,,27.217789091278625,27.217789091278625,1,27.217789091278625,27.217789091278625,0.0
,,10,,,,,,,26.653171414102246,26.653171414102246,1,26.653171414102246,26.653171414102246,0.0
,,11,,,,,,,26.986300351429072,26.986300351429072,1,26.986300351429072,26.986300351429072,0.0
,,12,,,,,,,29.101544093195876,29.101544093195876,1,29.101544093195876,29.101544093195876,0.0
