time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,44.12392839910103,44.12392839910103,1,44.12392839910103,44.12392839910103,0.0
,,2,,,,,,,25.6994025768987,25.6994025768987,1,25.6994025768987,25.6994025768987,0.0
,,3,,,,,,,29.487570656660438,29.487570656660438,1,29.487570656660438,29.487570656660438,0.0
,,4,,,,,,,29.004808397376657,29.004808397376657,1,29.004808397376657,29.004808397376657,0.0
,,5,,,,,,,35.9070951312901,35.9070951312901,1,35.9070951312901,35.9070951312901,0.0
,,6,,,,,,,36.474476349436486,36.474476349436486,1,36.474476349436486,36.474476349436486,0.0
,,7,,,,,,,30.243913488252854,30.243913488252854,1,30.243913488252854,30.243913488252854,0.0
,,8,,,,,,,37.117981729740485,37.117981729740485,1,37.117981729740485,37.117981729740485,0.0
,,9,,,,,,,30.80922838565194,30.80922838565194,1,30.80922838565194,30.80922838565194,0.0
,,10,,,,,,,27.70725972096774,27.70725972096774,1,27.70725972096774,27.70725972096774,0.0
,,11,,,,,,,28.318671421914733,28.318671421914733,1,28.318671421914733,28.318671421914733,0.0
,,12,,,,,,,29.392723555895607,29.392723555895607,1,29.392723555895607,29.392723555895607,0.0
