time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.58118134690062,45.58118134690062,1,45.58118134690062,45.58118134690062,0.0
,,2,,,,,,,28.405468840251014,28.405468840251014,1,28.405468840251014,28.405468840251014,0.0
,,3,,,,,,,32.37624344991122,32.37624344991122,1,32.37624344991122,32.37624344991122,0.0
,,4,,,,,,,28.980586120530127,28.980586120530127,1,28.980586120530127,28.980586120530127,0.0
,,5,,,,,,,37.787324212421865,37.787324212421865,1,37.787324212421865,37.787324212421865,0.0
,,6,,,,,,,37.0625180331046,37.0625180331046,1,37.0625180331046,37.0625180331046,0.0
,,7,,,,,,,30.523141816606486,30.523141816606486,1,30.523141816606486,30.523141816606486,0.0
,,8,,,,,,,37.8851770213073,37.8851770213073,1,37.8851770213073,37.8851770213073,0.0
,,9,,,,,,,31.34205691562008,31.34205691562008,1,31.34205691562008,31.34205691562008,0.0
,,10,,,,,,,29.107628292381193,29.107628292381193,1,29.107628292381193,29.107628292381193,0.0
,,11,,,,,,,28.548775398669335,28.548775398669335,1,28.548775398669335,28.548775398669335,0.0
,,12,,,,,,,30.590767539269503,30.590767539269503,1,30.590767539269503,30.590767539269503,0.0
