time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,43.64300202090623,43.64300202090623,1,43.64300202090623,43.64300202090623,0.0
,,2,,,,,,,31.255891933906305,31.255891933906305,1,31.255891933906305,31.255891933906305,0.0
,,3,,,,,,,31.35057478400707,31.35057478400707,1,31.35057478400707,31.35057478400707,0.0
,,4,,,,,,,29.581452529104507,29.581452529104507,1,29.581452529104507,29.581452529104507,0.0
,,5,,,,,,,36.754949444081326,36.754949444081326,1,36.754949444081326,36.754949444081326,0.0
,,6,,,,,,,37.555236557443486,37.555236557443486,1,37.555236557443486,37.555236557443486,0.0
,,7,,,,,,,29.317116446638558,29.317116446638558,1,29.317116446638558,29.317116446638558,0.0
,,8,,,,,,,37.91764965427468,37.91764965427468,1,37.91764965427468,37.91764965427468,0.0
,,9,,,,,,,30.745486365265002,30.745486365265002,1,30.745486365265002,30.745486365265002,0.0
,,10,,,,,,,28.7022871863113,28.7022871863113,1,28.7022871863113,28.7022871863113,0.0
,,11,,,,,,,28.187472398258944,28.187472398258944,1,28.187472398258944,28.187472398258944,0.0
,,12,,,,,,,29.07128550454583,29.07128550454583,1,29.07128550454583,29.07128550454583,0.0
