time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,46.49025502159719,46.49025502159719,1,46.49025502159719,46.49025502159719,0.0
,,2,,,,,,,34.51344236001121,34.51344236001121,1,34.51344236001121,34.51344236001121,0.0
,,3,,,,,,,31.758463793840797,31.758463793840797,1,31.758463793840797,31.758463793840797,0.0
,,4,,,,,,,30.732140256049682,30.732140256049682,1,30.732140256049682,30.732140256049682,0.0
,,5,,,,,,,38.61469246454187,38.61469246454187,1,38.61469246454187,38.61469246454187,0.0
,,6,,,,,,,39.78900945437217,39.78900945437217,1,39.78900945437217,39.78900945437217,0.0
,,7,,,,,,,31.087001865439383,31.087001865439383,1,31.087001865439383,31.087001865439383,0.0
,,8,,,,,,,36.34122825674607,36.34122825674607,1,36.34122825674607,36.34122825674607,0.0
,,9,,,,,,,29.342437327625664,29.342437327625664,1,29.342437327625664,29.342437327625664,0.0
,,10,,,,,,,27.226655464423228,27.226655464423228,1,27.226655464423228,27.226655464423228,0.0
,,11,,,,,,,27.827359385075333,27.827359385075333,1,27.827359385075333,27.827359385075333,0.0
,,12,,,,,,,30.053095461238023,30.053095461238023,1,30.053095461238023,30.053095461238023,0.0
