trial_number,wmape_weighted,peak_std_11_12,wmape_composite,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma
91,25.040074582185913,0.4802503212861875,25.5203249034721,0.01116748267963702,7,11,0.8916028672163949,0.8048372233197124,0.0011595696872206103,0.15251273957388442,0.34760717857538914
125,25.0568409893431,0.21427586451980596,25.271116853862907,0.010150665434429315,7,11,0.8916028672163949,0.8092391376680595,0.0002228094453258927,1.1958144132818938,0.34760717857538914
145,25.092143953356597,0.44542880961230263,25.5375727629689,0.01019005058575656,6,11,0.7291825891764984,0.7238110465145311,0.0018734090975080252,0.2812275264313756,2.441385059120846
44,25.103161269020056,2.3202219806293565,27.42338324964941,0.05952286441176226,3,2,0.8569677112825262,0.6106045242166487,0.05656423080200219,12.697792616007826,1.7264225336276369
39,25.121746330785673,0.3461408016080383,25.46788713239371,0.010710624350565447,8,13,0.8783896824374792,0.763581177765708,0.0006520859035130674,0.032840016775069265,0.750728694493786
4,25.139154801114948,0.6251953096717652,25.76435011078671,0.011926324174062874,8,15,0.9233589392465844,0.7218455076693483,0.00028771223716237863,1.8141523033666782,1.320457481218804
45,25.175878499440174,0.12278872349047838,25.298667222930654,0.028610355700540175,6,7,0.818246715726374,0.97658592351061,0.006520557269291016,14.890829217018695,2.716051925868191
64,25.17783243101292,1.1513497346209547,26.329182165633874,0.11609454895510904,3,7,0.9022204554172195,0.6915192661966489,0.006520557269291016,14.890829217018695,2.716051925868191
61,25.179253067872985,0.872484758332989,26.051737826205972,0.0407516422926991,6,6,0.9887128330883843,0.9849789179768444,0.0015244649922870745,0.09212515846231674,0.902634929450309
129,25.19655227071646,0.6171120958831077,25.813664366599568,0.020507002601388834,6,7,0.7572390898667042,0.9819461122652776,0.05567694850756092,14.890829217018695,2.716051925868191
103,25.201525046307133,0.09169273232606903,25.293217778633203,0.010710624350565447,5,5,0.7540390914407701,0.9404546686067428,0.0006520859035130674,0.03626608213979329,0.2505021500960063
146,25.20503208578538,1.7432866483971066,26.948318734182486,0.06387138694930056,6,13,0.7119735587783771,0.8118602313424026,0.000580941123361156,0.020292475449070563,2.716051925868191
134,25.216984754298746,0.4174188696555911,25.634403623954338,0.04425279232275717,6,10,0.7119735587783771,0.9819461122652776,0.0004523529917658781,13.719453661389775,1.8351622387030568
26,25.22517806131799,1.8609633909404233,27.086141452258413,0.010138013950876285,3,9,0.8767580790770773,0.8607845038010402,0.0011319695853639709,2.243494307694157,0.7117472624904002
67,25.282969047270765,0.010254432386282656,25.293223479657048,0.011926324174062874,8,9,0.8767580790770773,0.8607845038010402,0.00028771223716237863,2.243494307694157,0.8796323150941936
0,25.29592668454978,0.24223318340641284,25.538159867956193,0.02757359293934948,8,11,0.8394633936788146,0.6624074561769746,0.0005407712220288125,0.01555019165426488,2.5985284373248057
111,25.299793821889892,0.40759381446934667,25.70738763635924,0.024137914282183155,6,9,0.6388705975083074,0.8460028906796679,0.0013691677481230521,1.0983894955393905,2.69164727385998
96,25.309327372188157,0.22307121562338036,25.53239858781154,0.024137914282183155,7,6,0.9723029302414259,0.9433651007372047,0.0055161533535313025,0.020380893445789243,2.438398701772508
117,25.314511845684027,1.8936734247206917,27.20818527040472,0.03115214572329971,4,5,0.7499482318094817,0.6057573954519023,0.00035109274564133796,0.03626608213979329,0.750728694493786
7,25.32035430996513,0.7223907135327525,26.042745023497883,0.012707942999213693,4,1,0.7301321323053057,0.7554709158757928,0.001883913511943895,5.441108375656199,1.0702599800807677
16,25.324534246518144,0.20735386519175897,25.531888111709904,0.01019005058575656,6,7,0.6888431241882921,0.6479461469334731,0.0038587226423781227,12.959051501156184,0.9696087960622657
88,25.33729655291239,0.8377329953551036,26.175029548267496,0.010710624350565447,8,11,0.8394633936788146,0.763581177765708,0.0005407712220288125,0.032840016775069265,0.750728694493786
106,25.365122230947122,0.7567643516791418,26.121886582626264,0.027073632385031805,6,12,0.8233616998943221,0.6057573954519023,0.009849325645211734,0.01418587410126593,0.12218640695691041
51,25.37634531406324,0.5760567372250976,25.952402051288338,0.024137914282183155,7,10,0.9396893641976711,0.641249547534373,1.74208377447461,8.838204109004732,1.6180267257469523
126,25.376696518488394,0.1198116204286757,25.49650813891707,0.024137914282183155,7,7,0.9396893641976711,0.8630451569201374,0.185909772789584,0.020380893445789243,1.1031474091783005
73,25.393833043510245,0.7024353449431909,26.096268388453435,0.010710624350565447,6,7,0.818246715726374,0.97658592351061,0.02105068251668956,14.890829217018695,0.750728694493786
107,25.403451459336075,0.1424460786305597,25.545897537966635,0.07319992387381863,5,6,0.6709758175118891,0.9166316174903394,0.6184324054818062,4.041598563227822,2.719063155284208
116,25.40986249144133,0.26781427586224404,25.677676767303574,0.07144135299582803,6,15,0.7164916560792167,0.9180744779074814,0.0018734090975080252,0.17198046675586048,0.23536914402679787
63,25.455848493479095,0.38036946730622473,25.83621796078532,0.028610355700540175,6,7,0.7540390914407701,0.9404546686067428,0.006742904581004283,0.010858639438880354,2.716051925868191
147,25.523193379150765,1.558398200277268,27.081591579428032,0.117851061688318,5,15,0.7119735587783771,0.9290148971692676,0.00034135688957013003,0.6759885744406222,1.8351622387030568
5,25.567854522287043,0.1052957673042208,25.673150289591263,0.013916438390377948,5,1,0.9637281608315128,0.7035119926400067,0.12976941336928302,0.10689751565977942,1.5602040635334324
25,25.569258707480166,1.3887370894662334,26.9579957969464,0.056896795501804744,3,3,0.9594216754108317,0.842571623863836,0.00011046295825531436,0.021625223601927233,1.9905053073241674
40,25.582460711720902,0.07952837227445533,25.66198908399536,0.04425279232275717,7,10,0.7119735587783771,0.9819461122652776,0.29332932161676384,0.6759885744406222,1.8351622387030568
123,25.591294074053994,0.09341256821160082,25.684706642265596,0.010710624350565447,7,5,0.9396893641976711,0.9404546686067428,0.046823630102616885,0.03626608213979329,1.5831033272588995
49,25.607632323893508,0.7171575926020972,26.324789916495604,0.02738591266971283,7,6,0.9723029302414259,0.9433651007372047,0.010371225249492877,3.0105643713946515,2.263628622254047
79,25.621825903820223,0.806358013174858,26.42818391699508,0.0411890249732573,3,1,0.6431565707973218,0.6125716742746937,0.0004698006624606797,0.10906829468078164,1.5257120734941083
100,25.62256818660588,0.723960356664037,26.346528543269915,0.024137914282183155,5,1,0.9637281608315128,0.9433651007372047,4.297238154877993,0.10689751565977942,2.438398701772508
43,25.631928814673863,0.7091686643165903,26.341097478990452,0.029422389117085355,6,10,0.6181216039088178,0.7498450458505885,0.0872764295013773,0.45800253467338503,2.5694695235649667
128,25.633943735226143,0.3963203426002479,26.03026407782639,0.02279379523765072,6,5,0.7164916560792167,0.8447411578889518,0.0004523529917658781,0.03626608213979329,1.6704037873750504
143,25.666754936748173,1.313053738203007,26.97980867495118,0.042706919901276306,7,10,0.9396893641976711,0.9085081386743783,0.0002228094453258927,0.15251273957388442,0.34760717857538914
77,25.677449930089317,0.621195594175474,26.298645524264792,0.11066776264654021,5,11,0.8916028672163949,0.9085081386743783,0.0002228094453258927,0.15251273957388442,0.34760717857538914
76,25.67948621481489,0.11913636567779214,25.798622580492683,0.024137914282183155,7,7,0.9396893641976711,0.8630451569201374,0.046823630102616885,0.020380893445789243,1.1031474091783005
105,25.715608822411784,0.5894134292718997,26.305022251683685,0.028610355700540175,6,1,0.9637281608315128,0.7035119926400067,0.12976941336928302,14.890829217018695,2.716051925868191
53,25.768496483026194,0.5116794544842922,26.280175937510485,0.11454438545466,7,6,0.7396838298450643,0.9849789179768444,0.0015244649922870745,0.46542878241472513,2.4793723983232248
47,25.7899581982996,0.6192508853914562,26.409209083691056,0.09854860209515852,3,13,0.7127419099093599,0.6472659310486625,0.18790876617825414,1.1916787711236199,2.632416040581159
83,25.86575957755476,0.09680221884843769,25.962561796403197,0.02139954903017622,6,2,0.9208787923016158,0.633642722445999,0.05656423080200219,12.697792616007826,1.7264225336276369
89,25.879698170452276,0.31401510773015745,26.193713278182432,0.03115214572329971,4,1,0.7301321323053057,0.6057573954519023,0.00035109274564133796,0.01418587410126593,0.12218640695691041
148,25.879698170452276,0.31401510773015745,26.193713278182432,0.03115214572329971,4,1,0.7301321323053057,0.6057573954519023,0.00035109274564133796,0.01418587410126593,0.12218640695691041
2,25.91354012916587,0.5635782848079676,26.477118413973837,0.02279379523765072,6,7,0.7164916560792167,0.8447411578889518,0.0004523529917658781,0.09212515846231674,1.099085529881075
55,25.931558930040875,0.004179909678614132,25.93573883971949,0.010710624350565447,8,5,0.7540390914407701,0.9404546686067428,0.0006520859035130674,0.03626608213979329,0.750728694493786
98,25.950700332088914,0.6225445751778833,26.573244907266798,0.11135955915993342,5,6,0.9887128330883843,0.9849789179768444,0.0015244649922870745,0.34431268556453326,0.902634929450309
104,25.979482799365734,0.31634025597076876,26.295823055336502,0.02279379523765072,6,7,0.7164916560792167,0.6479461469334731,0.0038587226423781227,0.09212515846231674,0.9696087960622657
69,26.006126723462945,0.36357952900177376,26.36970625246472,0.010710624350565447,8,5,0.8783896824374792,0.763581177765708,0.0002228094453258927,0.032840016775069265,2.017555368231115
42,26.01488819002807,0.8391484199835543,26.854036610011626,0.10141442095742903,7,8,0.6391336642604005,0.7966463500467329,0.01678145639503203,0.03730306936948465,1.3015549477139192
94,26.023993381926314,0.9217045601845363,26.94569794211085,0.07144135299582803,3,3,0.9594216754108317,0.842571623863836,0.00011046295825531436,0.019056881742150956,1.9905053073241674
8,26.042777153073654,0.523833298853594,26.566610451927247,0.02139954903017622,6,3,0.9208787923016158,0.6298202574719083,4.338624983446466,3.5416296712651336,0.5961470446025172
109,26.051311246621005,1.0541339301269976,27.105445176748002,0.024137914282183155,7,2,0.9723029302414259,0.9085081386743783,0.0055161533535313025,0.15251273957388442,2.438398701772508
17,26.123220120033785,0.22496930490102976,26.348189424934816,0.0407516422926991,7,6,0.9887128330883843,0.9849789179768444,0.0015244649922870745,0.43795776747388054,0.902634929450309
108,26.123220120033785,0.22496930490102976,26.348189424934816,0.0407516422926991,7,6,0.9887128330883843,0.9849789179768444,0.0015244649922870745,0.43795776747388054,0.902634929450309
101,26.13274840588077,1.0237960942829727,27.15654450016374,0.04425279232275717,7,10,0.7119735587783771,0.9819461122652776,0.29332932161676384,0.020380893445789243,1.1031474091783005
33,26.145512467479804,0.798263644879933,26.943776112359735,0.10761450213693408,7,11,0.8809936335948436,0.743796460487902,0.002396510133481087,4.69597148982794,2.4303401840375423
54,26.158325667097284,1.455882884237716,27.614208551335,0.02139954903017622,6,1,0.9208787923016158,0.7280198404122447,0.09783031073802864,0.10906829468078164,0.5961470446025172
29,26.182086775971044,0.7344333753727799,26.916520151343825,0.047697060619988456,5,3,0.888980846104602,0.7123089449763423,0.0001300948177036057,1.3512117406649955,0.5313320382211468
14,26.218278563158364,0.8723378571471808,27.090616420305544,0.12399645883123124,7,10,0.9485842360750871,0.9214688307596458,0.0007528130004963999,8.838204109004732,1.6180267257469523
37,26.2388815267482,2.257263755737537,28.496145282485738,0.08046049264107104,4,10,0.6341389859975072,0.6206726884674431,0.031392035397164404,0.6090497273948655,1.9122897044946197
38,26.24687629748968,0.07283767484102521,26.319713972330707,0.07144135299582803,8,8,0.7291825891764984,0.9180744779074814,0.0018734090975080252,0.2812275264313756,0.23536914402679787
71,26.249505981032218,0.26458195719589983,26.51408793822812,0.07319992387381863,5,6,0.6709758175118891,0.9166316174903394,0.6184324054818062,4.041598563227822,1.6279339041227299
13,26.256524837378187,1.3403858237083377,27.596910661086525,0.11678336826028975,4,7,0.9022204554172195,0.6915192661966489,0.000229999179767719,0.09046451045279395,0.48366386176201326
32,26.257051761667913,0.33305854437327653,26.59011030604119,0.1261837549809126,7,9,0.6388705975083074,0.8460028906796679,4.4898656343807755,0.02900157181247546,1.55498895709121
141,26.28156348944964,0.1389817629341185,26.420545252383757,0.07144135299582803,6,8,0.7291825891764984,0.9085081386743783,0.0002318850379948116,0.15251273957388442,2.9231844229984993
87,26.347477503912913,0.9669869039261468,27.31446440783906,0.029422389117085355,5,1,0.6181216039088178,0.7035119926400067,0.12976941336928302,0.10689751565977942,1.5602040635334324
30,26.353581087072953,1.3244799961664562,27.67806108323941,0.12766302195877777,8,14,0.7480634801021777,0.606182646611547,2.302189559607983,0.25908884637579477,2.899964457131009
138,26.38735018563658,0.02324615180782628,26.410596337444407,0.01019005058575656,7,3,0.8056937753654446,0.7364265404201034,0.00034135688957013003,1.0128002032729382,0.9696087960622657
86,26.423777612200006,0.4897530318799457,26.91353064407995,0.047697060619988456,8,3,0.888980846104602,0.7123089449763423,2.302189559607983,1.3512117406649955,2.899964457131009
120,26.476835399150325,0.010611753237655414,26.48744715238798,0.018321841054943836,6,1,0.9852890157762445,0.6048617898759265,0.0011595696872206103,1.3481391894993757,1.566729780164413
80,26.485581218800085,0.8554510608469881,27.341032279647074,0.07863320866912825,7,6,0.8394633936788146,0.6624074561769746,0.0005407712220288125,0.01555019165426488,2.5985284373248057
36,26.510007328699697,0.17899875896695086,26.689006087666648,0.02172694485023082,6,1,0.6149392754996857,0.9290402242638633,0.004926347233647901,0.02626821507779311,1.566729780164413
35,26.560617134437106,0.10450287152406311,26.665120005961167,0.11135955915993342,5,6,0.6375927759363476,0.8313120563984696,0.0001475338468324873,0.34431268556453326,1.6279339041227299
118,26.637966238222276,2.0727221432734835,28.71068838149576,0.13592678099680694,8,15,0.7540390914407701,0.7142848345127443,0.003084657827353888,0.03626608213979329,2.632018060142943
92,26.642697145192518,0.908913500428525,27.551610645621043,0.10353528774657658,7,5,0.7119735587783771,0.6325395122567599,0.29332932161676384,0.6759885744406222,1.9126724140656393
57,26.78791232318998,0.04550654475367144,26.83341886794365,0.07144135299582803,6,7,0.7164916560792167,0.9180744779074814,0.0018734090975080252,0.2812275264313756,0.23536914402679787
24,26.789266938751812,0.458853809378518,27.24812074813033,0.11454438545466,6,6,0.7396838298450643,0.8903822715480958,1.64245773245501,8.478107036312341,2.339626637572872
3,26.801413371886927,0.2063889815406224,27.00780235342755,0.03438586247938296,7,3,0.8056937753654446,0.836965827544817,0.0001652985698323788,1.0128002032729382,0.5115723710618746
34,26.819233206786674,0.8781409879305438,27.697374194717217,0.10465408256017024,8,8,0.8006065178748798,0.9193180715867101,0.11328202783660563,2.0759348407250138,2.3873780083083034
31,26.84680074821777,0.28362856756670823,27.13042931578448,0.13592678099680694,8,5,0.7540390914407701,0.9404546686067428,0.003084657827353888,0.03626608213979329,1.6704037873750504
12,26.85866111115094,0.6079521792917725,27.466613290442712,0.0411890249732573,5,1,0.6431565707973218,0.6125716742746937,0.09783031073802864,0.10906829468078164,1.5257120734941083
82,26.873304081145676,1.9818731738214481,28.855177254967124,0.10353528774657658,3,1,0.6254233401144095,0.7243929286862649,0.001883913511943895,5.441108375656199,1.0702599800807677
124,26.916493338008728,0.8431185508813299,27.759611888890056,0.1471692976529117,4,1,0.8783896824374792,0.6295186258941595,0.04004466539832512,15.837868945071904,0.12218640695691041
90,26.93179397326201,0.2881531071643887,27.219947080426397,0.05092911283433821,6,1,0.6888431241882921,0.9329770563201687,0.000994890105809074,12.959051501156184,0.5502135295603015
52,27.046962801996607,1.4488116096750874,28.495774411671693,0.11678336826028975,3,2,0.9022204554172195,0.6377771843023713,0.000229999179767719,0.017178920264244252,0.9569268908812839
72,27.072946462242253,0.559943940961815,27.63289040320407,0.11678336826028975,4,2,0.9022204554172195,0.6915192661966489,0.000229999179767719,0.09046451045279395,0.48366386176201326
113,27.08188096343414,1.3488215851051093,28.43070254853925,0.027073632385031805,8,2,0.8767580790770773,0.8607845038010402,0.11236207122071577,2.243494307694157,0.5595555311995627
142,27.143125286545523,1.659287330032106,28.80241261657763,0.1445019927205734,7,15,0.9396893641976711,0.7364265404201034,0.1908274963277081,0.020380893445789243,2.632018060142943
15,27.18912520913223,0.4306842071486322,27.619809416280862,0.08904782345122018,8,5,0.6440207698110707,0.6911740650167767,0.010161707443435197,5.015234902283976,2.5821917497690303
140,27.250880466337833,0.518385808056512,27.769266274394344,0.011926324174062874,8,2,0.6752484638895045,0.7854793619759929,0.00028771223716237863,0.146698712996718,1.7264225336276369
65,27.269082063198226,2.756712901267006,30.025794964465234,0.07144135299582803,8,5,0.7291825891764984,0.7498450458505885,2.9128135447995076,0.2812275264313756,2.5694695235649667
10,27.280501205751495,0.22683772642187963,27.507338932173376,0.10353528774657658,6,5,0.6254233401144095,0.7243929286862649,0.0033730802683839276,2.561249459237778,1.9126724140656393
11,27.37615639001879,1.0773427185675943,28.45349910858638,0.11052057900398145,5,2,0.885297914889198,0.9043140194467589,0.043393503493113016,3.5074039496913243,1.4813867890931722
48,27.377231141017965,0.9350404389661,28.312271579984067,0.07319992387381863,7,5,0.6709758175118891,0.9002459006563434,0.6184324054818062,18.6074638788207,1.2378530307342794
1,27.42821966186615,0.5469802281840236,27.975199890050174,0.05092911283433821,7,1,0.9879639408647978,0.9329770563201687,0.000994890105809074,0.039829941698924086,0.5502135295603015
137,28.161964587663743,1.103402382834939,29.265366970498683,0.13592678099680694,8,5,0.8480530391206147,0.710952473192453,0.003084657827353888,0.032840016775069265,0.750728694493786
