time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,26.772872570413558,70.8777711052904,24.80419340803478,46.91587979202777
24287,2023,12,184,22377.0,29.351977977171593,75.01365661080442,35.69615278234613,124.56115157546827
24288,2024,1,176,15053.0,43.2447774706212,93.05943300662082,36.98657018552619,69.53881539151126
24289,2024,2,176,10004.0,29.3594502692498,24.543702608990163,16.68817843713494,30.574317537941614
24290,2024,3,176,16751.0,31.642511520832496,29.47801851280451,30.11611991394688,62.24778855192905
24291,2024,4,176,12136.0,32.37886516885789,29.67237931245376,22.3266993005261,41.89847493543964
24292,2024,5,176,16078.0,38.8480126497967,86.1620322869939,35.48854246496769,66.53735410476995
24293,2024,6,176,12787.0,40.46166734855658,84.47188104621728,29.3967807037496,42.77442487840181
24294,2024,7,176,15121.0,32.23959734842163,79.51573286157021,27.698576790084292,44.45935325361592
24295,2024,8,176,19165.0,37.03584786201105,85.08025529722948,40.329092288377375,64.34279763754583
24296,2024,9,176,21348.0,29.12140491603979,77.9916894520521,35.32294046293281,66.69724077311145
24297,2024,10,176,24947.0,29.2828443576416,83.51406161242735,41.506768078982105,77.0082541952409
