time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.92598100798903,45.92598100798903,1,45.92598100798903,45.92598100798903,0.0
,,2,,,,,,,35.336791360461625,35.336791360461625,1,35.336791360461625,35.336791360461625,0.0
,,3,,,,,,,33.81168458699598,33.81168458699598,1,33.81168458699598,33.81168458699598,0.0
,,4,,,,,,,29.067199452030646,29.067199452030646,1,29.067199452030646,29.067199452030646,0.0
,,5,,,,,,,37.76740837435063,37.76740837435063,1,37.76740837435063,37.76740837435063,0.0
,,6,,,,,,,36.22118858679259,36.22118858679259,1,36.22118858679259,36.22118858679259,0.0
,,7,,,,,,,28.225230376454256,28.225230376454256,1,28.225230376454256,28.225230376454256,0.0
,,8,,,,,,,37.023523397666516,37.023523397666516,1,37.023523397666516,37.023523397666516,0.0
,,9,,,,,,,30.683556669155465,30.683556669155465,1,30.683556669155465,30.683556669155465,0.0
,,10,,,,,,,29.273060332168487,29.273060332168487,1,29.273060332168487,29.273060332168487,0.0
,,11,,,,,,,28.095125753173882,28.095125753173882,1,28.095125753173882,28.095125753173882,0.0
,,12,,,,,,,30.96812198849217,30.96812198849217,1,30.96812198849217,30.96812198849217,0.0
