time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,43.53000868994534,43.53000868994534,1,43.53000868994534,43.53000868994534,0.0
,,2,,,,,,,31.73334046605144,31.73334046605144,1,31.73334046605144,31.73334046605144,0.0
,,3,,,,,,,32.76827507506287,32.76827507506287,1,32.76827507506287,32.76827507506287,0.0
,,4,,,,,,,28.538813011409935,28.538813011409935,1,28.538813011409935,28.538813011409935,0.0
,,5,,,,,,,36.12416550931439,36.12416550931439,1,36.12416550931439,36.12416550931439,0.0
,,6,,,,,,,33.85015636354119,33.85015636354119,1,33.85015636354119,33.85015636354119,0.0
,,7,,,,,,,27.782152421866652,27.782152421866652,1,27.782152421866652,27.782152421866652,0.0
,,8,,,,,,,37.34335544048841,37.34335544048841,1,37.34335544048841,37.34335544048841,0.0
,,9,,,,,,,32.10752665266396,32.10752665266396,1,32.10752665266396,32.10752665266396,0.0
,,10,,,,,,,28.966858853936913,28.966858853936913,1,28.966858853936913,28.966858853936913,0.0
,,11,,,,,,,31.07083936295928,31.07083936295928,1,31.07083936295928,31.07083936295928,0.0
,,12,,,,,,,30.53862983776613,30.53862983776613,1,30.53862983776613,30.53862983776613,0.0
