time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,28.01087815287116,66.32566028484842,25.95116521043449,46.99151391593319
24287,2023,12,184,22377.0,32.46795846861126,73.75119236758039,39.485625361527944,142.54334033211018
24288,2024,1,176,15053.0,45.032914459747296,94.44550955778226,38.51593530469182,75.9062531969086
24289,2024,2,176,10004.0,26.12426407642621,23.635168384987836,14.849269194350445,25.297498300008456
24290,2024,3,176,16751.0,33.042365675288146,64.45235598931616,31.44844701288362,67.37221948742726
24291,2024,4,176,12136.0,29.87757705135154,41.92952522164674,20.601947448591037,35.19371917781929
24292,2024,5,176,16078.0,36.70589562877184,90.47451261996169,33.53166988178373,57.57881040251825
24293,2024,6,176,12787.0,35.81064745265594,79.62561676508379,26.017656191881336,39.352453133957155
24294,2024,7,176,15121.0,29.25629004117963,77.6044338934496,25.1354750973112,41.86284794395301
24295,2024,8,176,19165.0,37.40188910884907,85.56412069403319,40.727682089266615,65.0461388723543
24296,2024,9,176,21348.0,31.96716089752794,80.75105430624276,38.77471311593332,71.83612827745996
24297,2024,10,176,24947.0,27.80169672775606,80.75321144669132,39.40732546973468,70.07572124342632
