time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,45.688061879774686,45.688061879774686,1,45.688061879774686,45.688061879774686,0.0
,,2,,,,,,,28.849877453489643,28.849877453489643,1,28.849877453489643,28.849877453489643,0.0
,,3,,,,,,,36.14857093280091,36.14857093280091,1,36.14857093280091,36.14857093280091,0.0
,,4,,,,,,,29.689100901170086,29.689100901170086,1,29.689100901170086,29.689100901170086,0.0
,,5,,,,,,,36.469500845607506,36.469500845607506,1,36.469500845607506,36.469500845607506,0.0
,,6,,,,,,,36.054905285647614,36.054905285647614,1,36.054905285647614,36.054905285647614,0.0
,,7,,,,,,,27.883748849065988,27.883748849065988,1,27.883748849065988,27.883748849065988,0.0
,,8,,,,,,,38.28414454910209,38.28414454910209,1,38.28414454910209,38.28414454910209,0.0
,,9,,,,,,,31.467106158139625,31.467106158139625,1,31.467106158139625,31.467106158139625,0.0
,,10,,,,,,,29.45528492452403,29.45528492452403,1,29.45528492452403,29.45528492452403,0.0
,,11,,,,,,,28.748149159343896,28.748149159343896,1,28.748149159343896,28.748149159343896,0.0
,,12,,,,,,,31.46773557757448,31.46773557757448,1,31.46773557757448,31.46773557757448,0.0
