time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse
24286,2023,11,184,17047.0,28.748149159343896,70.29321499282325,26.634222756485617,51.92913690560298
24287,2023,12,184,22377.0,31.46773557757448,72.81517412742585,38.26921299018392,133.09846139757158
24288,2024,1,176,15053.0,45.688061879774686,97.35296267558073,39.076272470241385,74.0255240502966
24289,2024,2,176,10004.0,28.849877453489643,24.10666694589441,16.398532616176727,28.65731117948241
24290,2024,3,176,16751.0,36.14857093280091,94.68783898603395,34.40481316450841,66.5164440926887
24291,2024,4,176,12136.0,29.689100901170086,64.39344877940847,20.47198457594319,35.25574667051958
24292,2024,5,176,16078.0,36.469500845607506,89.31599279440822,33.315717874754405,58.03626931185968
24293,2024,6,176,12787.0,36.054905285647614,88.10116554746882,26.195117834521366,38.35568035120474
24294,2024,7,176,15121.0,27.883748849065988,76.45138658100504,23.956259451518566,40.54195060606557
24295,2024,8,176,19165.0,38.28414454910209,86.96549719702251,41.688388084292136,66.03643006010743
24296,2024,9,176,21348.0,31.467106158139625,78.42956814058344,38.16816944681618,69.05546445971342
24297,2024,10,176,24947.0,29.45528492452403,83.44580468567159,41.75119278477846,73.78651744872626
