time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,50.65444104293553,50.65444104293553,1,50.65444104293553,50.65444104293553,0.0
,,2,,,,,,,25.58596327246005,25.58596327246005,1,25.58596327246005,25.58596327246005,0.0
,,3,,,,,,,37.47962964889736,37.47962964889736,1,37.47962964889736,37.47962964889736,0.0
,,4,,,,,,,29.023276073131676,29.023276073131676,1,29.023276073131676,29.023276073131676,0.0
,,5,,,,,,,38.18175368914116,38.18175368914116,1,38.18175368914116,38.18175368914116,0.0
,,6,,,,,,,33.9475680566002,33.9475680566002,1,33.9475680566002,33.9475680566002,0.0
,,7,,,,,,,30.04620832876149,30.04620832876149,1,30.04620832876149,30.04620832876149,0.0
,,8,,,,,,,38.697152451841646,38.697152451841646,1,38.697152451841646,38.697152451841646,0.0
,,9,,,,,,,32.63753544378646,32.63753544378646,1,32.63753544378646,32.63753544378646,0.0
,,10,,,,,,,29.27225722185025,29.27225722185025,1,29.27225722185025,29.27225722185025,0.0
,,11,,,,,,,31.06233272423603,31.06233272423603,1,31.06233272423603,31.06233272423603,0.0
,,12,,,,,,,33.37650706246705,33.37650706246705,1,33.37650706246705,33.37650706246705,0.0
