time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,47.344289620863286,47.344289620863286,1,47.344289620863286,47.344289620863286,0.0
,,2,,,,,,,29.069829177058676,29.069829177058676,1,29.069829177058676,29.069829177058676,0.0
,,3,,,,,,,31.46527330488354,31.46527330488354,1,31.46527330488354,31.46527330488354,0.0
,,4,,,,,,,29.619177914880655,29.619177914880655,1,29.619177914880655,29.619177914880655,0.0
,,5,,,,,,,37.44955570688414,37.44955570688414,1,37.44955570688414,37.44955570688414,0.0
,,6,,,,,,,38.24553889905385,38.24553889905385,1,38.24553889905385,38.24553889905385,0.0
,,7,,,,,,,30.457447450153126,30.457447450153126,1,30.457447450153126,30.457447450153126,0.0
,,8,,,,,,,37.02928352372933,37.02928352372933,1,37.02928352372933,37.02928352372933,0.0
,,9,,,,,,,29.37930802601421,29.37930802601421,1,29.37930802601421,29.37930802601421,0.0
,,10,,,,,,,27.874889085580712,27.874889085580712,1,27.874889085580712,27.874889085580712,0.0
,,11,,,,,,,26.87199118762924,26.87199118762924,1,26.87199118762924,26.87199118762924,0.0
,,12,,,,,,,28.91961074561789,28.91961074561789,1,28.91961074561789,28.91961074561789,0.0
