time_key,year,month,n_test,sum_abs_y,wmape,smape,mae,rmse,wmape_mean,wmape_p10,n_folds,wmape_p90,wmape_p50,wmape_std
,,1,,,,,,,47.72595365985469,47.72595365985469,1,47.72595365985469,47.72595365985469,0.0
,,2,,,,,,,37.022623988152034,37.022623988152034,1,37.022623988152034,37.022623988152034,0.0
,,3,,,,,,,30.60202228236558,30.60202228236558,1,30.60202228236558,30.60202228236558,0.0
,,4,,,,,,,30.873575680298682,30.873575680298682,1,30.873575680298682,30.873575680298682,0.0
,,5,,,,,,,36.32934370917523,36.32934370917523,1,36.32934370917523,36.32934370917523,0.0
,,6,,,,,,,40.79114699965385,40.79114699965385,1,40.79114699965385,40.79114699965385,0.0
,,7,,,,,,,30.12085824901517,30.12085824901517,1,30.12085824901517,30.12085824901517,0.0
,,8,,,,,,,35.757317864962204,35.757317864962204,1,35.757317864962204,35.757317864962204,0.0
,,9,,,,,,,29.535148128345412,29.535148128345412,1,29.535148128345412,29.535148128345412,0.0
,,10,,,,,,,27.642444519678467,27.642444519678467,1,27.642444519678467,27.642444519678467,0.0
,,11,,,,,,,28.986720088565608,28.986720088565608,1,28.986720088565608,28.986720088565608,0.0
,,12,,,,,,,28.12886242215361,28.12886242215361,1,28.12886242215361,28.12886242215361,0.0
